Gene A ORF	Gene A allele	Gene B ORF	Gene B allele	Correlation
YGL093W	spc105-4	YIL144W	tid3-1	0.238
YGL093W	spc105-4	YMR198W	cik1	0.208
YGL093W	spc105-4	YNR016C	acc1-5009-supp1	0.405
YGL093W	spc105-4	YGL086W	mad1	0.539
YGL093W	spc105-4	YKL052C	ask1-3	0.215
YGL093W	spc105-4	YIR010W	dsn1-8	0.434
YGL093W	spc105-4	YBL034C	stu1-6	0.369
YGL093W	spc105-4	YLR347C	kap95-e126k	0.222
YGL093W	spc105-4	YJR135C	mcm22	0.349
YGL093W	spc105-4	YMR076C	pds5-1	0.228
YGL093W	spc105-4	YFL008W	smc1-2	0.273
YGL093W	spc105-4	YJL030W	mad2	0.533
YGL093W	spc105-4	YDL139C	scm3-5007	0.278
YGL093W	spc105-4	YJL013C	mad3	0.314
YGL093W	spc105-4	YDR254W	chl4	0.393
YGL093W	spc105-4	YLR045C	stu2-10	0.332
YGL093W	spc105-4	YDR180W	scc2-4	0.357
YGL093W	spc105-4	YMR047C	nup116-5024	0.205
YGL093W	spc105-4	YDR014W	rad61	0.314
YGL093W	spc105-4	YPL008W	chl1	0.214
YGL093W	spc105-4	YFR027W	eco1-1	0.201
YGL093W	spc105-4	YLR381W	ctf3	0.374
YGL093W	spc105-4	YDR149C	ydr149c	0.226
YGL093W	spc105-4	YPL233W	nsl1-5	0.356
YGL093W	spc105-4	YDR318W	mcm21	0.399
YGL093W	spc105-4	YPL233W	nsl1-6	0.235
YGL093W	spc105-4	YML124C	tub3	0.225
YGL093W	spc105-4	YPL018W	ctf19	0.395
YGL093W	spc105-4	YBL058W	shp1	0.304
YGL093W	spc105-4	YBR211C	ame1-4	0.357
YGL093W	spc105-4	YPL253C	vik1	0.346
YGL093W	spc105-4	YKL053W	ykl053w	0.247
YGL093W	spc105-4	YFL008W	smc1-259	0.338
YGL093W	spc105-4	YOL069W	nuf2-61	0.222
YGL093W	spc105-4	YGR188C	bub1-supp1	0.505
YGL093W	spc105-4	YGR140W	cbf2-1	0.244
YGL093W	spc105-4	YLR045C	stu2-11	0.311
YGL093W	spc105-4	YGL093W	spc105-15	0.634
YGL093W	spc105-4	YOL097C	wrs1-5003	0.208
YGL093W	spc105-4	YDR113C	pds1-128	0.319
YGL093W	spc105-4	YDL028C	mps1-417	0.212
YGL093W	spc105-4	YMR117C	spc24-9	0.471
YGL093W	spc105-4	YGR179C	okp1-5	0.389
YBR132C	agp2	YAL048C	gem1	0.245
YBR132C	agp2	YKL189W	hym1-15	0.248
YCL005W-A	vma9	YDR320C	swa2	0.237
YCL005W-A	vma9	YKL080W	vma5	0.240
YCL005W-A	vma9	YEL051W	vma8	0.543
YCL005W-A	vma9	YPR036W	vma13	0.434
YCL005W-A	vma9	YLR447C	vma6	0.415
YCL005W-A	vma9	YPL234C	vma11	0.427
YCL005W-A	vma9	YHR039C-A	vma10	0.330
YCL005W-A	vma9	YHR060W	vma22	0.424
YCL005W-A	vma9	YOR332W	vma4	0.286
YJL085W	exo70-38	YFL005W	sec4-8	0.278
YJL085W	exo70-38	YPR055W	sec8-9	0.219
YJL085W	exo70-38	YNR049C	mso1	0.234
YJL085W	exo70-38	YPR055W	sec8-6	0.317
YJL085W	exo70-38	YDR166C	sec5-24	0.323
YJL085W	exo70-38	YIL118W	rho3-ser228	0.438
YJL085W	exo70-38	YLR166C	sec10-2	0.362
YJL085W	exo70-38	YER008C	sec3-2	0.288
YJL085W	exo70-38	YIL118W	rho3-1	0.265
YGR092W	dbf2	YHR166C	cdc23-1	0.279
YGR092W	dbf2	YAL024C	lte1-supp1	0.287
YGR092W	dbf2	YNL298W	cla4	0.218
YGR092W	dbf2	YHR191C	ctf8-9	0.209
YHR151C	mtc6	YDL029W	arp2-14	0.228
YHR151C	mtc6	YKL098W	mtc2	0.382
YHR151C	mtc6	YBR078W	ecm33	0.203
YHR166C	cdc23-1	YDL003W	mcd1-73	0.263
YHR166C	cdc23-1	YHR166C	cdc23-4	0.222
YHR166C	cdc23-1	YMR078C	ctf18	0.396
YHR166C	cdc23-1	YFR052W	rpn12-1	0.342
YHR166C	cdc23-1	YDL097C	rpn6-1	0.207
YHR166C	cdc23-1	YAL024C	lte1	0.206
YHR166C	cdc23-1	YIR011C	sts1-5001	0.265
YHR166C	cdc23-1	YGL240W	doc1-supp1	0.385
YHR166C	cdc23-1	YHR191C	ctf8	0.391
YHR166C	cdc23-1	YPR141C	kar3	0.236
YHR166C	cdc23-1	YAL024C	lte1-supp1	0.348
YHR166C	cdc23-1	YKL052C	ask1-3	0.281
YHR166C	cdc23-1	YAR007C	rfa1-m2	0.218
YHR166C	cdc23-1	YHR191C	ctf8-162	0.388
YHR166C	cdc23-1	YFR004W	rpn11-8	0.278
YHR166C	cdc23-1	YDR180W	scc2-4	0.312
YHR166C	cdc23-1	YMR047C	nup116-5024	0.271
YHR166C	cdc23-1	YPL008W	chl1	0.336
YHR166C	cdc23-1	YFR027W	eco1-1	0.213
YHR166C	cdc23-1	YNL298W	cla4	0.210
YHR166C	cdc23-1	YFR004W	rpn11-14	0.292
YHR166C	cdc23-1	YFR028C	cdc14-1	0.226
YHR166C	cdc23-1	YFL008W	smc1-259	0.263
YHR166C	cdc23-1	YPR135W	ctf4	0.374
YHR166C	cdc23-1	YPR119W	clb2	0.333
YHR166C	cdc23-1	YOR261C	rpn8-5007	0.294
YHR166C	cdc23-1	YDL008W	apc11-13	0.242
YHR166C	cdc23-1	YHR191C	ctf8-9	0.422
YJR112W	nnf1-77	YGR140W	cbf2-42	0.202
YJR112W	nnf1-77	YPR046W	mcm16	0.241
YJR112W	nnf1-77	YBR107C	iml3	0.239
YJR112W	nnf1-77	YGL086W	mad1	0.273
YJR112W	nnf1-77	YIR010W	dsn1-8	0.406
YJR112W	nnf1-77	YJR135C	mcm22	0.225
YJR112W	nnf1-77	YJL030W	mad2	0.246
YJR112W	nnf1-77	YDL139C	scm3-5007	0.233
YJR112W	nnf1-77	YDR254W	chl4	0.276
YJR112W	nnf1-77	YLR381W	ctf3	0.239
YJR112W	nnf1-77	YPL233W	nsl1-5	0.323
YJR112W	nnf1-77	YDR318W	mcm21	0.252
YJR112W	nnf1-77	YPL233W	nsl1-6	0.363
YJR112W	nnf1-77	YPL018W	ctf19	0.212
YJR112W	nnf1-77	YBR211C	ame1-4	0.252
YJR112W	nnf1-77	YGR140W	cbf2-1	0.246
YJR112W	nnf1-77	YGL093W	spc105-15	0.360
YJR112W	nnf1-77	YMR117C	spc24-9	0.283
YJR112W	nnf1-77	YGR179C	okp1-5	0.228
YLR045C	stu2-13	YGL216W	kip3	0.286
YLR045C	stu2-13	YER007W	pac2	0.262
YLR045C	stu2-13	YPL241C	cin2	0.319
YLR045C	stu2-13	YDR201W	spc19-5001	0.217
YLR045C	stu2-13	YER016W	bim1	0.386
YLR045C	stu2-13	YBL034C	stu1-8	0.414
YLR045C	stu2-13	YNL153C	gim3	0.297
YLR045C	stu2-13	YPR046W	mcm16	0.210
YLR045C	stu2-13	YGL240W	doc1-supp1	0.208
YLR045C	stu2-13	YBL034C	stu1-12	0.455
YLR045C	stu2-13	YGR113W	dam1-1	0.226
YLR045C	stu2-13	YFL037W	tub2-430	0.268
YLR045C	stu2-13	YBR107C	iml3	0.212
YLR045C	stu2-13	YPR141C	kar3	0.289
YLR045C	stu2-13	YLR045C	stu2-12	0.584
YLR045C	stu2-13	YGL086W	mad1	0.274
YLR045C	stu2-13	YBL034C	stu1-6	0.413
YLR045C	stu2-13	YPL269W	kar9	0.249
YLR045C	stu2-13	YJL030W	mad2	0.250
YLR045C	stu2-13	YOR058C	ase1	0.214
YLR045C	stu2-13	YDR254W	chl4	0.275
YLR045C	stu2-13	YLR045C	stu2-10	0.520
YLR045C	stu2-13	YLR381W	ctf3	0.241
YLR045C	stu2-13	YDR318W	mcm21	0.255
YLR045C	stu2-13	YEL061C	cin8	0.420
YLR045C	stu2-13	YML124C	tub3	0.236
YLR045C	stu2-13	YPL018W	ctf19	0.270
YLR045C	stu2-13	YIL144W	tid3-1-supp1	0.232
YLR045C	stu2-13	YBL058W	shp1	0.317
YLR045C	stu2-13	YMR055C	bub2	0.289
YLR045C	stu2-13	YPL253C	vik1	0.202
YLR045C	stu2-13	YGR078C	pac10-supp1	0.233
YLR045C	stu2-13	YLR045C	stu2-11	0.522
YLR045C	stu2-13	YER013W	prp22-1	0.201
YLR045C	stu2-13	YGR078C	pac10	0.267
YDL003W	mcd1-73	YMR078C	ctf18	0.252
YDL003W	mcd1-73	YNR016C	acc1-5007-supp1	0.319
YDL003W	mcd1-73	YER016W	bim1	0.350
YDL003W	mcd1-73	YBL034C	stu1-8	0.290
YDL003W	mcd1-73	YPR046W	mcm16	0.241
YDL003W	mcd1-73	YBL034C	stu1-12	0.300
YDL003W	mcd1-73	YER147C	scc4-4	0.416
YDL003W	mcd1-73	YGR113W	dam1-1	0.388
YDL003W	mcd1-73	YBR107C	iml3	0.241
YDL003W	mcd1-73	YHR191C	ctf8	0.367
YDL003W	mcd1-73	YPR141C	kar3	0.257
YDL003W	mcd1-73	YER147C	scc4-5001	0.442
YDL003W	mcd1-73	YJL074C	smc3-1	0.531
YDL003W	mcd1-73	YNR016C	acc1-5009-supp1	0.351
YDL003W	mcd1-73	YGL086W	mad1	0.313
YDL003W	mcd1-73	YKL052C	ask1-3	0.215
YDL003W	mcd1-73	YBL034C	stu1-6	0.289
YDL003W	mcd1-73	YJR135C	mcm22	0.253
YDL003W	mcd1-73	YMR076C	pds5-1	0.238
YDL003W	mcd1-73	YFL008W	smc1-2	0.454
YDL003W	mcd1-73	YJL030W	mad2	0.362
YDL003W	mcd1-73	YDR254W	chl4	0.281
YDL003W	mcd1-73	YHR191C	ctf8-162	0.311
YDL003W	mcd1-73	YDR180W	scc2-4	0.558
YDL003W	mcd1-73	YMR047C	nup116-5024	0.266
YDL003W	mcd1-73	YDR014W	rad61	0.438
YDL003W	mcd1-73	YPL008W	chl1	0.492
YDL003W	mcd1-73	YFR027W	eco1-1	0.481
YDL003W	mcd1-73	YLR381W	ctf3	0.317
YDL003W	mcd1-73	YDR318W	mcm21	0.263
YDL003W	mcd1-73	YPL018W	ctf19	0.246
YDL003W	mcd1-73	YOR014W	rts1	0.221
YDL003W	mcd1-73	YPL253C	vik1	0.269
YDL003W	mcd1-73	YFL008W	smc1-259	0.617
YDL003W	mcd1-73	YPR135W	ctf4	0.350
YDL003W	mcd1-73	YPR119W	clb2	0.260
YDL003W	mcd1-73	YGR188C	bub1-supp1	0.346
YDL003W	mcd1-73	YDL003W	mcd1-5001	0.368
YDL003W	mcd1-73	YGL093W	spc105-15	0.250
YDL003W	mcd1-73	YDR113C	pds1-128	0.341
YDL003W	mcd1-73	YHR191C	ctf8-9	0.319
YER155C	bem2	YNL233W	bni4	0.291
YER155C	bem2	YPR165W	rho1-5002	0.202
YER155C	bem2	YJL099W	chs6	0.235
YER155C	bem2	YBR023C	chs3	0.247
YER155C	bem2	YBL062W	ybl062w	0.346
YER155C	bem2	YIL118W	rho3-ser228	0.210
YER155C	bem2	YHR030C	slt2	0.299
YER155C	bem2	YNL298W	cla4	0.204
YER155C	bem2	YNL271C	bni1	0.213
YER155C	bem2	YEL031W	spf1	0.200
YER155C	bem2	YLR190W	mmr1	0.204
YER155C	bem2	YJL095W	bck1	0.299
YER155C	bem2	YBR078W	ecm33	0.261
YER155C	bem2	YBL061C	skt5	0.279
YGL216W	kip3	YER007W	pac2	0.292
YGL216W	kip3	YPL241C	cin2	0.310
YGL216W	kip3	YER016W	bim1	0.342
YGL216W	kip3	YBL034C	stu1-8	0.273
YGL216W	kip3	YLR210W	clb4	0.355
YGL216W	kip3	YNL153C	gim3	0.205
YGL216W	kip3	YGL240W	doc1-supp1	0.270
YGL216W	kip3	YBL034C	stu1-12	0.386
YGL216W	kip3	YFL037W	tub2-430	0.264
YGL216W	kip3	YLR045C	stu2-12	0.386
YGL216W	kip3	YGL086W	mad1	0.243
YGL216W	kip3	YBL034C	stu1-6	0.249
YGL216W	kip3	YPL269W	kar9	0.343
YGL216W	kip3	YMR138W	cin4	0.226
YGL216W	kip3	YEL061C	cin8	0.310
YGL216W	kip3	YBL058W	shp1	0.205
YGL216W	kip3	YMR055C	bub2	0.253
YGL216W	kip3	YPL253C	vik1	0.303
YGL216W	kip3	YLR045C	stu2-11	0.308
YGL216W	kip3	YHR191C	ctf8-9	0.212
YGL216W	kip3	YER133W	glc7-12	0.268
YER007W	pac2	YPL241C	cin2	0.520
YER007W	pac2	YEL003W	gim4	0.280
YER007W	pac2	YER016W	bim1	0.384
YER007W	pac2	YBL034C	stu1-8	0.373
YER007W	pac2	YNL153C	gim3	0.382
YER007W	pac2	YBL034C	stu1-12	0.393
YER007W	pac2	YGR113W	dam1-1	0.302
YER007W	pac2	YFL037W	tub2-430	0.201
YER007W	pac2	YLR045C	stu2-12	0.306
YER007W	pac2	YGL086W	mad1	0.251
YER007W	pac2	YBL034C	stu1-6	0.344
YER007W	pac2	YLR045C	stu2-10	0.224
YER007W	pac2	YMR138W	cin4	0.326
YER007W	pac2	YDR318W	mcm21	0.209
YER007W	pac2	YEL061C	cin8	0.422
YER007W	pac2	YML124C	tub3	0.307
YER007W	pac2	YPL253C	vik1	0.353
YER007W	pac2	YFL008W	smc1-259	0.229
YER007W	pac2	YLR045C	stu2-11	0.254
YER007W	pac2	YER013W	prp22-1	0.307
YER007W	pac2	YGR078C	pac10	0.259
YFL039C	act1-129	YDR129C	sac6	0.371
YFL039C	act1-129	YFL039C	act1-124	0.338
YFL039C	act1-129	YOR122C	pfy1-4	0.204
YFL039C	act1-129	YFL039C	act1-125	0.517
YFL039C	act1-129	YOR181W	las17-13	0.490
YFL039C	act1-129	YIR006C	pan1-4	0.296
YFL039C	act1-129	YFL039C	act1-112	0.431
YFL039C	act1-129	YDL029W	arp2-14	0.206
YFL039C	act1-129	YFL039C	act1-119	0.346
YFL039C	act1-129	YFL039C	act1-120	0.492
YFL039C	act1-129	YDR388W	rvs167	0.228
YFL039C	act1-129	YFL039C	act1-121	0.384
YFL039C	act1-129	YBL007C	sla1	0.262
YFL039C	act1-129	YLR337C	vrp1-supp1	0.430
YFL039C	act1-129	YCR009C	rvs161	0.267
YFL039C	act1-129	YKL203C	tor2-29	0.298
YFL039C	act1-129	YFL039C	act1-136	0.398
YFL039C	act1-129	YFL039C	act1-159	0.245
YFL039C	act1-129	YDR495C	vps3	0.222
YFL039C	act1-129	YOR036W	pep12	0.235
YFL039C	act1-129	YFL039C	act1-4	0.220
YFL039C	act1-129	YNL243W	sla2	0.229
YFL039C	act1-129	YLR370C	arc18	0.506
YFL039C	act1-129	YNR035C	arc35-6	0.366
YFL039C	act1-129	YJL008C	cct8-5002	0.219
YFL039C	act1-129	YFL039C	act1-122	0.388
YFL039C	act1-129	YLR370C	arc18-supp1	0.328
YFL039C	act1-129	YFL039C	act1-132	0.398
YFL039C	act1-129	YDR323C	pep7	0.260
YFL039C	act1-129	YLR337C	vrp1	0.215
YFL039C	act1-129	YGR078C	pac10	0.211
YHR166C	cdc23-4	YAL024C	lte1-supp1	0.207
YFL005W	sec4-8	YPR055W	sec8-9	0.286
YFL005W	sec4-8	YER136W	gdi1-1	0.370
YFL005W	sec4-8	YNR049C	mso1	0.286
YFL005W	sec4-8	YGR009C	sec9-4	0.243
YFL005W	sec4-8	YBR102C	exo84-102	0.357
YFL005W	sec4-8	YNL272C	sec2-41	0.396
YFL005W	sec4-8	YPR055W	sec8-6	0.391
YFL005W	sec4-8	YDR166C	sec5-24	0.304
YFL005W	sec4-8	YDR373W	frq1-1	0.222
YFL005W	sec4-8	YJL085W	exo70-29/37	0.379
YFL005W	sec4-8	YIL118W	rho3-ser228	0.517
YFL005W	sec4-8	YLR166C	sec10-2	0.461
YFL005W	sec4-8	YOR327C	snc2	0.293
YFL005W	sec4-8	YER008C	sec3-2	0.375
YFL005W	sec4-8	YIL118W	rho3-1	0.319
YFL005W	sec4-8	YAL026C	drs2-supp1	0.231
YFL005W	sec4-8	YJL085W	exo70-29/37-supp1	0.270
YFL005W	sec4-8	YOR370C	mrs6-2	0.214
YDR170C	sec7-1-supp1	YNL267W	pik1-104	0.396
YJR053W	bfa1	YER016W	bim1	0.211
YJR053W	bfa1	YEL061C	cin8	0.224
YJR053W	bfa1	YMR055C	bub2	0.262
YOR181W	las17-1-supp1	YFL039C	act1-124	0.218
YOR181W	las17-1-supp1	YOR057W	sgt1-5-supp1	0.258
YMR279C	atr2	YER008C	sec3-2	0.237
YPL124W	spc29-3	YER016W	bim1	0.240
YPL124W	spc29-3	YGR113W	dam1-1	0.261
YPL124W	spc29-3	YPR141C	kar3	0.240
YPL124W	spc29-3	YKL052C	ask1-3	0.216
YPL124W	spc29-3	YBL034C	stu1-6	0.208
YPL124W	spc29-3	YFL008W	smc1-2	0.201
YPL124W	spc29-3	YDR180W	scc2-4	0.244
YPL124W	spc29-3	YPL008W	chl1	0.231
YPL124W	spc29-3	YFR027W	eco1-1	0.220
YPL124W	spc29-3	YEL061C	cin8	0.282
YPL124W	spc29-3	YPL253C	vik1	0.285
YPL124W	spc29-3	YFL008W	smc1-259	0.216
YPR055W	sec8-9	YER136W	gdi1-1	0.210
YPR055W	sec8-9	YNR049C	mso1	0.312
YPR055W	sec8-9	YBR102C	exo84-102	0.238
YPR055W	sec8-9	YPR055W	sec8-6	0.406
YPR055W	sec8-9	YDR166C	sec5-24	0.253
YPR055W	sec8-9	YIL118W	rho3-ser228	0.425
YPR055W	sec8-9	YLR166C	sec10-2	0.343
YPR055W	sec8-9	YER008C	sec3-2	0.214
YPR055W	sec8-9	YAL026C	drs2-supp1	0.204
YPR055W	sec8-9	YJL085W	exo70-29/37-supp1	0.284
YDR129C	sac6	YFL039C	act1-124	0.323
YDR129C	sac6	YFL039C	act1-125	0.549
YDR129C	sac6	YOR181W	las17-13	0.410
YDR129C	sac6	YIR006C	pan1-4	0.222
YDR129C	sac6	YFL039C	act1-112	0.280
YDR129C	sac6	YFL039C	act1-119	0.367
YDR129C	sac6	YFL039C	act1-120	0.466
YDR129C	sac6	YDR388W	rvs167	0.347
YDR129C	sac6	YFL039C	act1-121	0.335
YDR129C	sac6	YBL007C	sla1	0.252
YDR129C	sac6	YLR337C	vrp1-supp1	0.357
YDR129C	sac6	YFL039C	act1-136	0.296
YDR129C	sac6	YFL039C	act1-159	0.311
YDR129C	sac6	YDR276C	pmp3	0.204
YDR129C	sac6	YNL243W	sla2	0.227
YDR129C	sac6	YNL138W	srv2-2	0.257
YDR129C	sac6	YLR370C	arc18	0.398
YDR129C	sac6	YNR035C	arc35-6	0.381
YDR129C	sac6	YFL039C	act1-132	0.360
YPL241C	cin2	YEL003W	gim4	0.335
YPL241C	cin2	YDR201W	spc19-5001	0.224
YPL241C	cin2	YER016W	bim1	0.443
YPL241C	cin2	YBL034C	stu1-8	0.412
YPL241C	cin2	YLR210W	clb4	0.229
YPL241C	cin2	YNL153C	gim3	0.405
YPL241C	cin2	YBL034C	stu1-12	0.489
YPL241C	cin2	YGR113W	dam1-1	0.359
YPL241C	cin2	YHR191C	ctf8	0.203
YPL241C	cin2	YPR141C	kar3	0.226
YPL241C	cin2	YER147C	scc4-5001	0.266
YPL241C	cin2	YJL074C	smc3-1	0.201
YPL241C	cin2	YLR045C	stu2-12	0.374
YPL241C	cin2	YGL086W	mad1	0.279
YPL241C	cin2	YBL034C	stu1-6	0.428
YPL241C	cin2	YPL269W	kar9	0.255
YPL241C	cin2	YFL008W	smc1-2	0.208
YPL241C	cin2	YJL030W	mad2	0.280
YPL241C	cin2	YDR254W	chl4	0.227
YPL241C	cin2	YLR045C	stu2-10	0.242
YPL241C	cin2	YMR138W	cin4	0.356
YPL241C	cin2	YDR318W	mcm21	0.218
YPL241C	cin2	YEL061C	cin8	0.448
YPL241C	cin2	YML124C	tub3	0.424
YPL241C	cin2	YPL018W	ctf19	0.253
YPL241C	cin2	YIL144W	tid3-1-supp1	0.200
YPL241C	cin2	YPL253C	vik1	0.349
YPL241C	cin2	YJL008C	cct8-5002	0.208
YPL241C	cin2	YFL008W	smc1-259	0.209
YPL241C	cin2	YGR188C	bub1-supp1	0.224
YPL241C	cin2	YGR078C	pac10-supp1	0.222
YPL241C	cin2	YLR045C	stu2-11	0.360
YPL241C	cin2	YGL093W	spc105-15	0.211
YPL241C	cin2	YJL179W	pfd1	0.215
YPL241C	cin2	YER013W	prp22-1	0.301
YPL241C	cin2	YGR078C	pac10	0.335
YPL241C	cin2	YMR117C	spc24-9	0.228
YPL241C	cin2	YER133W	glc7-12	0.211
YFR050C	pre4-5001	YFR052W	rpn12-1	0.294
YFR050C	pre4-5001	YDL097C	rpn6-1	0.460
YFR050C	pre4-5001	YDL097C	rpn6-5001	0.415
YFR050C	pre4-5001	YDL147W	rpn5-1	0.362
YFR050C	pre4-5001	YFR004W	rpn11-8	0.448
YFR050C	pre4-5001	YNL298W	cla4	0.203
YFR050C	pre4-5001	YPR103W	pre2-127	0.283
YFR050C	pre4-5001	YFR004W	rpn11-14	0.446
YFR050C	pre4-5001	YDL020C	rpn4	0.327
YFR050C	pre4-5001	YPR108W	rpn7-3	0.555
YFR050C	pre4-5001	YOR261C	rpn8-5007	0.394
YMR078C	ctf18	YER016W	bim1	0.294
YMR078C	ctf18	YBL034C	stu1-8	0.225
YMR078C	ctf18	YPR046W	mcm16	0.211
YMR078C	ctf18	YGL240W	doc1-supp1	0.274
YMR078C	ctf18	YGR113W	dam1-1	0.272
YMR078C	ctf18	YHR191C	ctf8	0.672
YMR078C	ctf18	YPR141C	kar3	0.273
YMR078C	ctf18	YER147C	scc4-5001	0.227
YMR078C	ctf18	YJL074C	smc3-1	0.325
YMR078C	ctf18	YMR198W	cik1	0.263
YMR078C	ctf18	YGL086W	mad1	0.259
YMR078C	ctf18	YBL034C	stu1-6	0.258
YMR078C	ctf18	YJR135C	mcm22	0.231
YMR078C	ctf18	YAR007C	rfa1-m2	0.224
YMR078C	ctf18	YMR076C	pds5-1	0.313
YMR078C	ctf18	YFL008W	smc1-2	0.282
YMR078C	ctf18	YJL030W	mad2	0.246
YMR078C	ctf18	YDR254W	chl4	0.258
YMR078C	ctf18	YHR191C	ctf8-162	0.591
YMR078C	ctf18	YDR180W	scc2-4	0.344
YMR078C	ctf18	YMR047C	nup116-5024	0.287
YMR078C	ctf18	YPL008W	chl1	0.355
YMR078C	ctf18	YLR381W	ctf3	0.245
YMR078C	ctf18	YDR318W	mcm21	0.337
YMR078C	ctf18	YPL018W	ctf19	0.321
YMR078C	ctf18	YOR014W	rts1	0.228
YMR078C	ctf18	YPL253C	vik1	0.284
YMR078C	ctf18	YFL008W	smc1-259	0.288
YMR078C	ctf18	YPR135W	ctf4	0.467
YMR078C	ctf18	YPR119W	clb2	0.212
YMR078C	ctf18	YGR188C	bub1-supp1	0.262
YMR078C	ctf18	YLR045C	stu2-11	0.208
YMR078C	ctf18	YDR113C	pds1-128	0.257
YMR078C	ctf18	YDL008W	apc11-13	0.260
YMR078C	ctf18	YFR028C	cdc14-8	0.203
YMR078C	ctf18	YHR191C	ctf8-9	0.638
YFR052W	rpn12-1	YDL097C	rpn6-1	0.383
YFR052W	rpn12-1	YIR011C	sts1-5001	0.305
YFR052W	rpn12-1	YDL097C	rpn6-5001	0.313
YFR052W	rpn12-1	YGL240W	doc1-supp1	0.336
YFR052W	rpn12-1	YDL147W	rpn5-1	0.368
YFR052W	rpn12-1	YAL024C	lte1-supp1	0.277
YFR052W	rpn12-1	YFR004W	rpn11-8	0.574
YFR052W	rpn12-1	YDR180W	scc2-4	0.203
YFR052W	rpn12-1	YMR047C	nup116-5024	0.218
YFR052W	rpn12-1	YNL298W	cla4	0.225
YFR052W	rpn12-1	YFR004W	rpn11-14	0.580
YFR052W	rpn12-1	YDL020C	rpn4	0.201
YFR052W	rpn12-1	YBL058W	shp1	0.224
YFR052W	rpn12-1	YPR119W	clb2	0.263
YFR052W	rpn12-1	YPR108W	rpn7-3	0.324
YFR052W	rpn12-1	YOR261C	rpn8-5007	0.605
YDL097C	rpn6-1	YAL024C	lte1	0.238
YDL097C	rpn6-1	YDL097C	rpn6-5001	0.489
YDL097C	rpn6-1	YDL147W	rpn5-1	0.535
YDL097C	rpn6-1	YAL024C	lte1-supp1	0.250
YDL097C	rpn6-1	YFR004W	rpn11-8	0.605
YDL097C	rpn6-1	YNL298W	cla4	0.212
YDL097C	rpn6-1	YPR103W	pre2-127	0.365
YDL097C	rpn6-1	YFR004W	rpn11-14	0.636
YDL097C	rpn6-1	YDL020C	rpn4	0.316
YDL097C	rpn6-1	YBL058W	shp1	0.242
YDL097C	rpn6-1	YPR119W	clb2	0.242
YDL097C	rpn6-1	YPR108W	rpn7-3	0.533
YDL097C	rpn6-1	YOR261C	rpn8-5007	0.532
YAL024C	lte1	YGL240W	doc1-supp1	0.322
YAL024C	lte1	YNL298W	cla4	0.392
YAL024C	lte1	YML064C	tem1-3	0.246
YAL024C	lte1	YFR028C	cdc14-1	0.222
YAL024C	lte1	YPR119W	clb2	0.231
YAL024C	lte1	YOR261C	rpn8-5007	0.206
YJR118C	ilm1	YNL181W	pbr1-5002	0.226
YJR118C	ilm1	YGR229C	smi1	0.209
YJR118C	ilm1	YNL181W	pbr1-5005	0.238
YJR118C	ilm1	YNL181W	pbr1-5006	0.255
YGL155W	cdc43-2	YBL062W	ybl062w	0.346
YGL155W	cdc43-2	YLR229C	cdc42-1	0.210
YGL155W	cdc43-2	YJL095W	bck1	0.208
YGL155W	cdc43-2	YBR078W	ecm33	0.203
YGL155W	cdc43-2	YBL061C	skt5	0.207
YGL155W	cdc43-2	YJR087W	yjr087w	0.254
YFL039C	act1-124	YOR122C	pfy1-4	0.314
YFL039C	act1-124	YFL039C	act1-125	0.360
YFL039C	act1-124	YOR181W	las17-13	0.422
YFL039C	act1-124	YIR006C	pan1-4	0.250
YFL039C	act1-124	YFL039C	act1-112	0.240
YFL039C	act1-124	YFL039C	act1-101	0.298
YFL039C	act1-124	YFL039C	act1-119	0.415
YFL039C	act1-124	YFL039C	act1-120	0.413
YFL039C	act1-124	YDR388W	rvs167	0.237
YFL039C	act1-124	YFL039C	act1-121	0.408
YFL039C	act1-124	YBL007C	sla1	0.259
YFL039C	act1-124	YLR337C	vrp1-supp1	0.213
YFL039C	act1-124	YBR109C	cmd1-8	0.319
YFL039C	act1-124	YNL138W	srv2-ts	0.207
YFL039C	act1-124	YCR009C	rvs161	0.302
YFL039C	act1-124	YNL097C-B	ynl097c-b	0.206
YFL039C	act1-124	YFL039C	act1-136	0.311
YFL039C	act1-124	YOR057W	sgt1-5-supp1	0.277
YFL039C	act1-124	YFL039C	act1-159	0.372
YFL039C	act1-124	YFL039C	act1-4	0.328
YFL039C	act1-124	YNL271C	bni1	0.252
YFL039C	act1-124	YNL138W	srv2-2	0.228
YFL039C	act1-124	YLR370C	arc18	0.333
YFL039C	act1-124	YLR310C	cdc25-2-supp2	0.256
YFL039C	act1-124	YNR035C	arc35-6	0.325
YFL039C	act1-124	YFL039C	act1-122	0.433
YFL039C	act1-124	YLR370C	arc18-supp1	0.345
YFL039C	act1-124	YFL039C	act1-132	0.391
YFL039C	act1-124	YBR078W	ecm33	0.208
YFL039C	act1-124	YDR245W	mnn10-supp1	0.211
YFL039C	act1-124	YLR337C	vrp1	0.208
YFL039C	act1-124	YHR086W-A	yhr086w-a	0.235
YFL039C	act1-124	YKL112W	abf1-103	0.217
YFL039C	act1-124	YOR122C	pfy1-14	0.210
YEL003W	gim4	YNR035C	arc35-5	0.214
YEL003W	gim4	YNL153C	gim3	0.622
YEL003W	gim4	YDL029W	arp2-14	0.272
YEL003W	gim4	YFL039C	act1-136	0.302
