Gene A ORF	Gene A allele	Gene B ORF	Gene B allele	Correlation
YNL153C	gim3	YLR045C	stu2-12	0.318
YNL153C	gim3	YGL086W	mad1	0.264
YNL153C	gim3	YBL034C	stu1-6	0.393
YNL153C	gim3	YPL269W	kar9	0.200
YNL153C	gim3	YJL030W	mad2	0.258
YNL153C	gim3	YFL039C	act1-136	0.252
YNL153C	gim3	YLR045C	stu2-10	0.325
YNL153C	gim3	YFL039C	act1-4	0.330
YNL153C	gim3	YEL061C	cin8	0.406
YNL153C	gim3	YML124C	tub3	0.398
YNL153C	gim3	YDR212W	tcp1-1	0.289
YNL153C	gim3	YJL008C	cct8-5002	0.327
YNL153C	gim3	YGR188C	bub1-supp1	0.222
YNL153C	gim3	YGR078C	pac10-supp1	0.588
YNL153C	gim3	YLR045C	stu2-11	0.264
YNL153C	gim3	YJR064W	cct5-5001	0.291
YNL153C	gim3	YER013W	prp22-1	0.315
YNL153C	gim3	YGR078C	pac10	0.698
YNL069C	rpl16b	YIL143C	ssl2-ts	0.220
YNL069C	rpl16b	YBL034C	stu1-12	0.211
YNL069C	rpl16b	YPL269W	kar9	0.219
YKL203C	tor2-21	YDL029W	arp2-14	0.277
YKL203C	tor2-21	YKL203C	tor2-29	0.560
YKL203C	tor2-21	YER093C	tsc11-1	0.326
YKL203C	tor2-21	YOL078W	avo1-5005	0.373
YKL203C	tor2-21	YBR078W	ecm33	0.219
YKL203C	tor2-21	YER093C	tsc11-5	0.314
YKL203C	tor2-21	YDR323C	pep7	0.230
YLR103C	cdc45-27	YDR013W	psf1-1	0.427
YLR103C	cdc45-27	YPR162C	orc4-5001	0.252
YLR103C	cdc45-27	YCL061C	mrc1	0.342
YLR103C	cdc45-27	YOR144C	elg1	0.200
YLR103C	cdc45-27	YDR052C	dbf4-4	0.290
YLR103C	cdc45-27	YDR052C	dbf4-2	0.282
YLR103C	cdc45-27	YNL273W	tof1	0.224
YLR103C	cdc45-27	YDR052C	dbf4-ts	0.310
YLR103C	cdc45-27	YGL113W	sld3-5001	0.461
YLR103C	cdc45-27	YNL262W	pol2-12	0.372
YLR103C	cdc45-27	YMR048W	csm3	0.239
YLR103C	cdc45-27	YOL123W	hrp1-4	0.285
YNR026C	sec12-1	YPR057W	brr1	0.213
YNR026C	sec12-1	YDR485C	vps72	0.203
YNR026C	sec12-1	YOR308C	snu66	0.204
YNR026C	sec12-1	YCR031C	rps14a	0.228
YPR046W	mcm16	YBL034C	stu1-12	0.257
YPR046W	mcm16	YER147C	scc4-4	0.276
YPR046W	mcm16	YGR113W	dam1-1	0.351
YPR046W	mcm16	YBR107C	iml3	0.516
YPR046W	mcm16	YHR191C	ctf8	0.271
YPR046W	mcm16	YER147C	scc4-5001	0.374
YPR046W	mcm16	YJL074C	smc3-1	0.309
YPR046W	mcm16	YLR045C	stu2-12	0.270
YPR046W	mcm16	YIL144W	tid3-1	0.224
YPR046W	mcm16	YGL086W	mad1	0.284
YPR046W	mcm16	YIR010W	dsn1-8	0.267
YPR046W	mcm16	YBL034C	stu1-6	0.262
YPR046W	mcm16	YJR135C	mcm22	0.551
YPR046W	mcm16	YMR076C	pds5-1	0.206
YPR046W	mcm16	YFL008W	smc1-2	0.230
YPR046W	mcm16	YJL030W	mad2	0.235
YPR046W	mcm16	YDL139C	scm3-5007	0.269
YPR046W	mcm16	YJL013C	mad3	0.207
YPR046W	mcm16	YDR254W	chl4	0.534
YPR046W	mcm16	YHR191C	ctf8-162	0.231
YPR046W	mcm16	YDR180W	scc2-4	0.262
YPR046W	mcm16	YDR014W	rad61	0.231
YPR046W	mcm16	YPL008W	chl1	0.225
YPR046W	mcm16	YLR381W	ctf3	0.529
YPR046W	mcm16	YPL233W	nsl1-5	0.252
YPR046W	mcm16	YDR318W	mcm21	0.535
YPR046W	mcm16	YPL018W	ctf19	0.541
YPR046W	mcm16	YBR211C	ame1-4	0.230
YPR046W	mcm16	YPL253C	vik1	0.307
YPR046W	mcm16	YFL008W	smc1-259	0.303
YPR046W	mcm16	YGR188C	bub1-supp1	0.243
YPR046W	mcm16	YLR045C	stu2-11	0.215
YPR046W	mcm16	YDL003W	mcd1-5001	0.216
YPR046W	mcm16	YGL093W	spc105-15	0.328
YPR046W	mcm16	YLR347C	kap95-l63a	0.212
YPR046W	mcm16	YDR113C	pds1-128	0.219
YPR046W	mcm16	YDL028C	mps1-417	0.211
YPR046W	mcm16	YMR117C	spc24-9	0.276
YPR046W	mcm16	YGR179C	okp1-5	0.217
YPR046W	mcm16	YHR191C	ctf8-9	0.227
YIL143C	ssl2-ts	YGR113W	dam1-19	0.211
YJR117W	ste24	YBL082C	alg3	0.203
YJR117W	ste24	YOR336W	kre5-ts2	0.225
YJR117W	ste24	YBR229C	rot2	0.209
YJR117W	ste24	YML055W	spc2	0.255
YJR117W	ste24	YDR086C	sss1-5001	0.232
YJR117W	ste24	YLR087C	csf1	0.227
YJR117W	ste24	YOR067C	alg8	0.205
YJR117W	ste24	YDR302W	gpi11-5001	0.221
YJR117W	ste24	YLR066W	spc3-4	0.325
YJR117W	ste24	YGR227W	die2	0.250
YJR117W	ste24	YFL031W	hac1	0.238
YJR117W	ste24	YFL032W	yfl032w	0.209
YJR117W	ste24	YDR331W	gpi8-5001	0.265
YGL240W	doc1-supp1	YBL034C	stu1-12	0.315
YGL240W	doc1-supp1	YPR141C	kar3	0.278
YGL240W	doc1-supp1	YLR045C	stu2-12	0.263
YGL240W	doc1-supp1	YMR198W	cik1	0.346
YGL240W	doc1-supp1	YOL076W	mdm20-supp1	0.224
YGL240W	doc1-supp1	YBL034C	stu1-6	0.222
YGL240W	doc1-supp1	YDR180W	scc2-4	0.208
YGL240W	doc1-supp1	YPL008W	chl1	0.202
YGL240W	doc1-supp1	YEL061C	cin8	0.297
YGL240W	doc1-supp1	YBL058W	shp1	0.283
YGL240W	doc1-supp1	YLR045C	stu2-11	0.255
YGL240W	doc1-supp1	YDR113C	pds1-128	0.202
YHR072W	erg7-5005	YPL028W	erg10-1	0.302
YHR072W	erg7-5005	YPR180W	aos1-5001	0.492
YHR072W	erg7-5005	YNR054C	esf2-5005	0.303
YHR072W	erg7-5005	YER025W	gcd11-5002	0.227
YHR072W	erg7-5005	YDR324C	utp4-5007	0.221
YPL106C	sse1	YGL073W	hsf1-848	0.262
YMR307W	gas1	YEL002C	wbp1-1	0.365
YMR307W	gas1	YOR336W	kre5-ts2	0.303
YMR307W	gas1	YDR331W	gpi8-ts	0.282
YMR307W	gas1	YBR229C	rot2	0.248
YMR307W	gas1	YJL091C	gwt1-20	0.282
YMR307W	gas1	YDR524W-C	ydr524w-c	0.213
YMR307W	gas1	YLR459W	gab1-1	0.331
YMR307W	gas1	YML115C	van1	0.351
YMR307W	gas1	YFL025C	bst1	0.228
YMR307W	gas1	YLR087C	csf1	0.205
YMR307W	gas1	YJR013W	gpi14-5007	0.236
YMR307W	gas1	YDR302W	gpi11-5001-supp1	0.340
YMR307W	gas1	YNL038W	gpi15-5001	0.235
YMR307W	gas1	YDR434W	gpi17-5001	0.329
YMR307W	gas1	YGL084C	gup1	0.306
YMR307W	gas1	YML019W	ost6	0.235
YMR307W	gas1	YEL036C	anp1	0.248
YMR307W	gas1	YLR088W	gaa1-ts	0.269
YMR307W	gas1	YDR525W	api2	0.315
YMR307W	gas1	YBR078W	ecm33	0.240
YMR307W	gas1	YPL096C-A	eri1	0.330
YMR307W	gas1	YJL062W	las21	0.341
YMR307W	gas1	YDL232W	ost4-supp2	0.231
YMR307W	gas1	YHR188C	gpi16-5001	0.325
YMR307W	gas1	YAL058W	cne1	0.204
YMR307W	gas1	YDR524C-B	ydr524c-b	0.326
YMR307W	gas1	YLR242C	arv1	0.245
YOR039W	ckb2	YOR061W	cka2	0.239
YBR200W	bem1	YDL006W	ptc1	0.228
YBR200W	bem1	YER111C	swi4	0.226
YBR200W	bem1	YHR030C	slt2	0.200
YBR200W	bem1	YEL036C	anp1	0.213
YBR200W	bem1	YJL095W	bck1	0.209
YGR144W	thi4	YER025W	gcd11-5002	0.207
YEL002C	wbp1-1	YMR149W	swp1-5004	0.444
YEL002C	wbp1-1	YBL082C	alg3	0.362
YEL002C	wbp1-1	YOR336W	kre5-ts2	0.353
YEL002C	wbp1-1	YDR331W	gpi8-ts	0.358
YEL002C	wbp1-1	YBR229C	rot2	0.266
YEL002C	wbp1-1	YJL091C	gwt1-20	0.291
YEL002C	wbp1-1	YLR459W	gab1-1	0.355
YEL002C	wbp1-1	YML115C	van1	0.375
YEL002C	wbp1-1	YDL006W	ptc1	0.296
YEL002C	wbp1-1	YFL025C	bst1	0.214
YEL002C	wbp1-1	YLR087C	csf1	0.362
YEL002C	wbp1-1	YML130C	ero1-1	0.240
YEL002C	wbp1-1	YJR075W	hoc1	0.283
YEL002C	wbp1-1	YMR149W	swp1-5002	0.238
YEL002C	wbp1-1	YOR067C	alg8	0.358
YEL002C	wbp1-1	YHR030C	slt2	0.262
YEL002C	wbp1-1	YLR066W	spc3-4	0.218
YEL002C	wbp1-1	YOR149C	smp3-1	0.209
YEL002C	wbp1-1	YJR013W	gpi14-5007	0.217
YEL002C	wbp1-1	YDR302W	gpi11-5001-supp1	0.267
YEL002C	wbp1-1	YDR434W	gpi17-5001	0.337
YEL002C	wbp1-1	YGL084C	gup1	0.324
YEL002C	wbp1-1	YGR227W	die2	0.349
YEL002C	wbp1-1	YEL031W	spf1	0.241
YEL002C	wbp1-1	YEL036C	anp1	0.315
YEL002C	wbp1-1	YLR088W	gaa1-ts	0.292
YEL002C	wbp1-1	YCL043C	pdi1-5001-supp1	0.265
YEL002C	wbp1-1	YJL095W	bck1	0.256
YEL002C	wbp1-1	YPL096C-A	eri1	0.267
YEL002C	wbp1-1	YJL062W	las21	0.329
YEL002C	wbp1-1	YFL031W	hac1	0.261
YEL002C	wbp1-1	YHR188C	gpi16-5001	0.362
YEL002C	wbp1-1	YHR079C	ire1	0.245
YEL002C	wbp1-1	YAL058W	cne1	0.265
YEL002C	wbp1-1	YBR015C	mnn2	0.306
YEL002C	wbp1-1	YDR524C-B	ydr524c-b	0.263
YPR176C	bet2-1	YJL031C	bet4-5001	0.429
YPR176C	bet2-1	YGL054C	erv14	0.204
YPR176C	bet2-1	YJL031C	bet4-5007	0.527
YPR176C	bet2-1	YGR172C	yip1-4	0.200
YPR176C	bet2-1	YJL031C	bet4-5002	0.423
YBL034C	stu1-12	YER147C	scc4-4	0.247
YBL034C	stu1-12	YGR113W	dam1-1	0.401
YBL034C	stu1-12	YFL037W	tub2-430	0.280
YBL034C	stu1-12	YBR107C	iml3	0.223
YBL034C	stu1-12	YHR191C	ctf8	0.236
YBL034C	stu1-12	YPR141C	kar3	0.412
YBL034C	stu1-12	YER147C	scc4-5001	0.251
YBL034C	stu1-12	YJL074C	smc3-1	0.339
YBL034C	stu1-12	YLR045C	stu2-12	0.548
YBL034C	stu1-12	YMR198W	cik1	0.232
YBL034C	stu1-12	YNR016C	acc1-5009-supp1	0.242
YBL034C	stu1-12	YGL086W	mad1	0.386
YBL034C	stu1-12	YOL076W	mdm20-supp1	0.255
YBL034C	stu1-12	YBL034C	stu1-6	0.609
YBL034C	stu1-12	YJR135C	mcm22	0.256
YBL034C	stu1-12	YPL269W	kar9	0.300
YBL034C	stu1-12	YMR076C	pds5-1	0.246
YBL034C	stu1-12	YFL008W	smc1-2	0.222
YBL034C	stu1-12	YJL030W	mad2	0.409
YBL034C	stu1-12	YOR058C	ase1	0.249
YBL034C	stu1-12	YJL013C	mad3	0.231
YBL034C	stu1-12	YDR254W	chl4	0.296
YBL034C	stu1-12	YLR045C	stu2-10	0.389
YBL034C	stu1-12	YDR180W	scc2-4	0.310
YBL034C	stu1-12	YDR014W	rad61	0.234
YBL034C	stu1-12	YPL008W	chl1	0.308
YBL034C	stu1-12	YFR027W	eco1-1	0.207
YBL034C	stu1-12	YBL034C	stu1-7	0.214
YBL034C	stu1-12	YLR381W	ctf3	0.262
YBL034C	stu1-12	YDR149C	ydr149c	0.219
YBL034C	stu1-12	YMR138W	cin4	0.259
YBL034C	stu1-12	YDR318W	mcm21	0.292
YBL034C	stu1-12	YEL061C	cin8	0.554
YBL034C	stu1-12	YML124C	tub3	0.400
YBL034C	stu1-12	YPL018W	ctf19	0.289
YBL034C	stu1-12	YBL058W	shp1	0.267
YBL034C	stu1-12	YMR055C	bub2	0.302
YBL034C	stu1-12	YPL253C	vik1	0.431
YBL034C	stu1-12	YGL217C	ygl217c	0.288
YBL034C	stu1-12	YFL008W	smc1-259	0.307
YBL034C	stu1-12	YGR188C	bub1-supp1	0.277
YBL034C	stu1-12	YGR078C	pac10-supp1	0.319
YBL034C	stu1-12	YLR045C	stu2-11	0.443
YBL034C	stu1-12	YGL093W	spc105-15	0.277
YBL034C	stu1-12	YER013W	prp22-1	0.200
YBL034C	stu1-12	YDR113C	pds1-128	0.248
YBL034C	stu1-12	YDL028C	mps1-417	0.206
YBL034C	stu1-12	YGR078C	pac10	0.247
YPR165W	rho1-5002	YML115C	van1	0.236
YPR165W	rho1-5002	YBR260C	rgd1	0.338
YPR165W	rho1-5002	YHR030C	slt2	0.288
YPR165W	rho1-5002	YNL038W	gpi15-5001	0.211
YPR165W	rho1-5002	YML019W	ost6	0.215
YPR165W	rho1-5002	YLR088W	gaa1-ts	0.224
YPR165W	rho1-5002	YJL095W	bck1	0.288
YPR165W	rho1-5002	YDR524C-B	ydr524c-b	0.236
YMR149W	swp1-5004	YBL082C	alg3	0.370
YMR149W	swp1-5004	YLR459W	gab1-1	0.244
YMR149W	swp1-5004	YLR087C	csf1	0.218
YMR149W	swp1-5004	YMR149W	swp1-5002	0.332
YMR149W	swp1-5004	YOR067C	alg8	0.343
YMR149W	swp1-5004	YLR066W	spc3-4	0.244
YMR149W	swp1-5004	YGR227W	die2	0.364
YMR149W	swp1-5004	YNR054C	esf2-5005	0.245
YMR149W	swp1-5004	YCL043C	pdi1-5001-supp1	0.228
YER147C	scc4-4	YGR113W	dam1-1	0.385
YER147C	scc4-4	YBR107C	iml3	0.202
YER147C	scc4-4	YHR191C	ctf8	0.250
YER147C	scc4-4	YPR141C	kar3	0.251
YER147C	scc4-4	YER147C	scc4-5001	0.527
YER147C	scc4-4	YJL074C	smc3-1	0.461
YER147C	scc4-4	YMR198W	cik1	0.206
YER147C	scc4-4	YGL086W	mad1	0.240
YER147C	scc4-4	YBL034C	stu1-6	0.280
YER147C	scc4-4	YJR135C	mcm22	0.249
YER147C	scc4-4	YMR076C	pds5-1	0.215
YER147C	scc4-4	YFL008W	smc1-2	0.424
YER147C	scc4-4	YJL030W	mad2	0.256
YER147C	scc4-4	YDR254W	chl4	0.248
YER147C	scc4-4	YDR180W	scc2-4	0.504
YER147C	scc4-4	YDR014W	rad61	0.387
YER147C	scc4-4	YNL273W	tof1	0.233
YER147C	scc4-4	YPL008W	chl1	0.336
YER147C	scc4-4	YFR027W	eco1-1	0.304
YER147C	scc4-4	YLR381W	ctf3	0.278
YER147C	scc4-4	YDR318W	mcm21	0.292
YER147C	scc4-4	YEL061C	cin8	0.278
YER147C	scc4-4	YPL018W	ctf19	0.277
YER147C	scc4-4	YPL253C	vik1	0.279
YER147C	scc4-4	YFL008W	smc1-259	0.485
YER147C	scc4-4	YPR135W	ctf4	0.256
YER147C	scc4-4	YGR188C	bub1-supp1	0.294
YER147C	scc4-4	YMR048W	csm3	0.237
YER147C	scc4-4	YOL123W	hrp1-4	0.206
YER147C	scc4-4	YDL003W	mcd1-5001	0.302
YER147C	scc4-4	YGL093W	spc105-15	0.239
YBL082C	alg3	YOR336W	kre5-ts2	0.222
YBL082C	alg3	YGL226C-A	ost5	0.276
YBL082C	alg3	YBR229C	rot2	0.263
YBL082C	alg3	YJL091C	gwt1-20	0.210
YBL082C	alg3	YML055W	spc2	0.276
YBL082C	alg3	YLR459W	gab1-1	0.292
YBL082C	alg3	YBL083C	ybl083c	0.594
YBL082C	alg3	YDR086C	sss1-5001	0.220
YBL082C	alg3	YLR087C	csf1	0.211
YBL082C	alg3	YML130C	ero1-1	0.237
YBL082C	alg3	YMR149W	swp1-5002	0.240
YBL082C	alg3	YOR067C	alg8	0.490
YBL082C	alg3	YOR149C	smp3-2	0.296
YBL082C	alg3	YLR066W	spc3-4	0.349
YBL082C	alg3	YNL038W	gpi15-5001	0.202
YBL082C	alg3	YDR434W	gpi17-5001	0.241
YBL082C	alg3	YGL084C	gup1	0.224
YBL082C	alg3	YGR227W	die2	0.546
YBL082C	alg3	YLR088W	gaa1-ts	0.226
YBL082C	alg3	YCL043C	pdi1-5001-supp1	0.269
YBL082C	alg3	YPL096C-A	eri1	0.230
YBL082C	alg3	YJL062W	las21	0.267
YBL082C	alg3	YFL031W	hac1	0.209
YBL082C	alg3	YDL232W	ost4-supp2	0.215
YBL082C	alg3	YHR188C	gpi16-5001	0.272
YBL082C	alg3	YCR044C	per1-supp1	0.208
YBL082C	alg3	YAL058W	cne1	0.235
YBL082C	alg3	YDR331W	gpi8-5001	0.238
YOR159C	sme1-5002	YPR178W	prp4-ts	0.211
YOR159C	sme1-5002	YHR086W	nam8	0.527
YOR159C	sme1-5002	YBR119W	mud1	0.467
YOR159C	sme1-5002	YPR057W	brr1	0.490
YOR159C	sme1-5002	YDL043C	prp11-ts	0.442
YOR159C	sme1-5002	YNL038W	gpi15-5001	0.209
YOR159C	sme1-5002	YOR308C	snu66	0.495
YOR159C	sme1-5002	YGL122C	nab2-5005	0.352
YOR159C	sme1-5002	YPR094W	rds3-1	0.506
YOR159C	sme1-5002	YML049C	rse1-1	0.475
YOR159C	sme1-5002	YOR319W	hsh49-5002	0.442
YDR013W	psf1-1	YPR162C	orc4-5001	0.299
YDR013W	psf1-1	YCL061C	mrc1	0.419
YDR013W	psf1-1	YOR144C	elg1	0.275
YDR013W	psf1-1	YDR052C	dbf4-4	0.299
YDR013W	psf1-1	YDR052C	dbf4-2	0.283
YDR013W	psf1-1	YNL273W	tof1	0.348
YDR013W	psf1-1	YDR052C	dbf4-ts	0.324
YDR013W	psf1-1	YPL008W	chl1	0.215
YDR013W	psf1-1	YGL113W	sld3-5001	0.465
YDR013W	psf1-1	YJR006W	pol31-5001	0.226
YDR013W	psf1-1	YNL262W	pol2-12	0.451
YDR013W	psf1-1	YMR048W	csm3	0.321
YDR013W	psf1-1	YOL123W	hrp1-4	0.346
YGR113W	dam1-1	YDR360W	opi7	0.202
YGR113W	dam1-1	YBR107C	iml3	0.310
YGR113W	dam1-1	YHR191C	ctf8	0.333
YGR113W	dam1-1	YPR141C	kar3	0.466
YGR113W	dam1-1	YER147C	scc4-5001	0.438
YGR113W	dam1-1	YJL074C	smc3-1	0.467
YGR113W	dam1-1	YLR045C	stu2-12	0.319
YGR113W	dam1-1	YIL144W	tid3-1	0.217
YGR113W	dam1-1	YMR198W	cik1	0.249
YGR113W	dam1-1	YNR016C	acc1-5009-supp1	0.285
YGR113W	dam1-1	YGL086W	mad1	0.485
YGR113W	dam1-1	YIR010W	dsn1-8	0.229
YGR113W	dam1-1	YOL076W	mdm20-supp1	0.227
YGR113W	dam1-1	YBL034C	stu1-6	0.477
YGR113W	dam1-1	YJR135C	mcm22	0.360
YGR113W	dam1-1	YBR009C	hhf1	0.201
YGR113W	dam1-1	YMR076C	pds5-1	0.328
YGR113W	dam1-1	YFL008W	smc1-2	0.396
YGR113W	dam1-1	YPL209C	ipl1-1	0.215
YGR113W	dam1-1	YJL030W	mad2	0.548
YGR113W	dam1-1	YDL139C	scm3-5007	0.293
YGR113W	dam1-1	YJL013C	mad3	0.284
YGR113W	dam1-1	YDR254W	chl4	0.398
YGR113W	dam1-1	YLR045C	stu2-10	0.324
YGR113W	dam1-1	YDR180W	scc2-4	0.422
YGR113W	dam1-1	YDR014W	rad61	0.385
YGR113W	dam1-1	YPL008W	chl1	0.344
YGR113W	dam1-1	YFR027W	eco1-1	0.247
YGR113W	dam1-1	YLR381W	ctf3	0.380
YGR113W	dam1-1	YDR149C	ydr149c	0.229
YGR113W	dam1-1	YPL233W	nsl1-5	0.237
YGR113W	dam1-1	YMR138W	cin4	0.201
YGR113W	dam1-1	YDR318W	mcm21	0.439
YGR113W	dam1-1	YEL061C	cin8	0.442
YGR113W	dam1-1	YML124C	tub3	0.376
YGR113W	dam1-1	YPL018W	ctf19	0.442
YGR113W	dam1-1	YIL144W	tid3-1-supp1	0.214
YGR113W	dam1-1	YOR014W	rts1	0.256
YGR113W	dam1-1	YBR211C	ame1-4	0.313
YGR113W	dam1-1	YPL253C	vik1	0.481
YGR113W	dam1-1	YKL053W	ykl053w	0.240
YGR113W	dam1-1	YFL008W	smc1-259	0.442
YGR113W	dam1-1	YPR135W	ctf4	0.255
YGR113W	dam1-1	YGR188C	bub1-supp1	0.505
YGR113W	dam1-1	YGR078C	pac10-supp1	0.262
YGR113W	dam1-1	YLR045C	stu2-11	0.273
YGR113W	dam1-1	YDL003W	mcd1-5001	0.245
YGR113W	dam1-1	YGL093W	spc105-15	0.369
YGR113W	dam1-1	YDR113C	pds1-128	0.265
YGR113W	dam1-1	YDL028C	mps1-417	0.274
YGR113W	dam1-1	YGR078C	pac10	0.203
YGR113W	dam1-1	YMR117C	spc24-9	0.337
YGR113W	dam1-1	YGR179C	okp1-5	0.301
YGR113W	dam1-1	YHR191C	ctf8-9	0.223
YOR336W	kre5-ts2	YDR331W	gpi8-ts	0.285
YOR336W	kre5-ts2	YBR229C	rot2	0.511
YOR336W	kre5-ts2	YJL091C	gwt1-20	0.252
YOR336W	kre5-ts2	YDR524W-C	ydr524w-c	0.221
YOR336W	kre5-ts2	YLR459W	gab1-1	0.430
YOR336W	kre5-ts2	YDL006W	ptc1	0.272
YOR336W	kre5-ts2	YBR004C	gpi18-5001	0.338
YOR336W	kre5-ts2	YFL025C	bst1	0.297
YOR336W	kre5-ts2	YBL083C	ybl083c	0.284
YOR336W	kre5-ts2	YBR260C	rgd1	0.282
YOR336W	kre5-ts2	YLR087C	csf1	0.313
YOR336W	kre5-ts2	YJR075W	hoc1	0.247
YOR336W	kre5-ts2	YOR067C	alg8	0.302
YOR336W	kre5-ts2	YHR030C	slt2	0.368
YOR336W	kre5-ts2	YDR302W	gpi11-5001	0.261
YOR336W	kre5-ts2	YOR149C	smp3-2	0.407
YOR336W	kre5-ts2	YJR013W	gpi14-5007	0.262
YOR336W	kre5-ts2	YDR302W	gpi11-5001-supp1	0.235
YOR336W	kre5-ts2	YNL038W	gpi15-5001	0.331
YOR336W	kre5-ts2	YDR434W	gpi17-5001	0.376
YOR336W	kre5-ts2	YGL084C	gup1	0.327
YOR336W	kre5-ts2	YGR227W	die2	0.208
YOR336W	kre5-ts2	YML019W	ost6	0.304
YOR336W	kre5-ts2	YLR088W	gaa1-ts	0.372
YOR336W	kre5-ts2	YJL095W	bck1	0.329
YOR336W	kre5-ts2	YDR525W	api2	0.369
YOR336W	kre5-ts2	YBR078W	ecm33	0.206
YOR336W	kre5-ts2	YGR172C	yip1-4	0.246
YOR336W	kre5-ts2	YPL096C-A	eri1	0.258
YOR336W	kre5-ts2	YJL062W	las21	0.413
YOR336W	kre5-ts2	YLR242C	arv1-supp1	0.363
YOR336W	kre5-ts2	YFL031W	hac1	0.363
YOR336W	kre5-ts2	YDL232W	ost4-supp2	0.270
YOR336W	kre5-ts2	YHR188C	gpi16-5001	0.387
YOR336W	kre5-ts2	YHR079C	ire1	0.369
YOR336W	kre5-ts2	YCR044C	per1-supp1	0.345
YOR336W	kre5-ts2	YAL058W	cne1	0.514
YOR336W	kre5-ts2	YBR015C	mnn2	0.333
YOR336W	kre5-ts2	YFL032W	yfl032w	0.431
YOR336W	kre5-ts2	YDR524C-B	ydr524c-b	0.243
YOR336W	kre5-ts2	YDR331W	gpi8-5001	0.388
YOR336W	kre5-ts2	YLR242C	arv1	0.237
YIL007C	nas2	YDL153C	sas10-5002	0.222
YIL007C	nas2	YER025W	gcd11-5002	0.208
YIL007C	nas2	YDR324C	utp4-5007	0.300
YGL226C-A	ost5	YLR459W	gab1-1	0.244
YGL226C-A	ost5	YBR004C	gpi18-5001	0.347
YGL226C-A	ost5	YBL083C	ybl083c	0.272
YGL226C-A	ost5	YOR067C	alg8	0.228
YGL226C-A	ost5	YLR066W	spc3-4	0.255
YGL226C-A	ost5	YDR434W	gpi17-5001	0.214
YGL226C-A	ost5	YGR227W	die2	0.341
YGL226C-A	ost5	YML019W	ost6	0.258
YGL226C-A	ost5	YFL031W	hac1	0.411
YGL226C-A	ost5	YDL232W	ost4-supp2	0.299
YGL226C-A	ost5	YHR079C	ire1	0.387
YGL226C-A	ost5	YFL032W	yfl032w	0.354
YFL037W	tub2-430	YLR045C	stu2-12	0.282
YFL037W	tub2-430	YLR045C	stu2-10	0.211
YFL037W	tub2-430	YEL061C	cin8	0.310
YFL037W	tub2-430	YPL253C	vik1	0.212
YFL037W	tub2-430	YLR045C	stu2-11	0.225
YPR162C	orc4-5001	YHR191C	ctf8	0.221
YPR162C	orc4-5001	YCL061C	mrc1	0.440
YPR162C	orc4-5001	YNR016C	acc1-5009-supp1	0.200
YPR162C	orc4-5001	YOR144C	elg1	0.265
YPR162C	orc4-5001	YDR180W	scc2-4	0.202
YPR162C	orc4-5001	YNL273W	tof1	0.354
YPR162C	orc4-5001	YDR052C	dbf4-ts	0.200
YPR162C	orc4-5001	YPL008W	chl1	0.282
YPR162C	orc4-5001	YGL113W	sld3-5001	0.281
YPR162C	orc4-5001	YJR006W	pol31-5001	0.206
YPR162C	orc4-5001	YNL262W	pol2-12	0.301
YPR162C	orc4-5001	YPR135W	ctf4	0.220
YPR162C	orc4-5001	YMR048W	csm3	0.380
YPR162C	orc4-5001	YOL123W	hrp1-4	0.415
YPR162C	orc4-5001	YDR113C	pds1-128	0.219
YPR162C	orc4-5001	YHR191C	ctf8-9	0.285
YDR331W	gpi8-ts	YBR229C	rot2	0.203
YDR331W	gpi8-ts	YJL091C	gwt1-20	0.412
YDR331W	gpi8-ts	YLR459W	gab1-1	0.481
YDR331W	gpi8-ts	YML115C	van1	0.298
YDR331W	gpi8-ts	YDL006W	ptc1	0.201
YDR331W	gpi8-ts	YBR004C	gpi18-5001	0.203
YDR331W	gpi8-ts	YFL025C	bst1	0.255
YDR331W	gpi8-ts	YLR087C	csf1	0.380
YDR331W	gpi8-ts	YGL054C	erv14	0.250
YDR331W	gpi8-ts	YOR067C	alg8	0.230
YDR331W	gpi8-ts	YDR302W	gpi11-5001	0.297
YDR331W	gpi8-ts	YOR149C	smp3-1	0.260
YDR331W	gpi8-ts	YJR013W	gpi14-5007	0.257
YDR331W	gpi8-ts	YDR302W	gpi11-5001-supp1	0.409
YDR331W	gpi8-ts	YNL038W	gpi15-5001	0.250
YDR331W	gpi8-ts	YDR434W	gpi17-5001	0.469
YDR331W	gpi8-ts	YGL084C	gup1	0.328
YDR331W	gpi8-ts	YEL031W	spf1	0.260
YDR331W	gpi8-ts	YLR088W	gaa1-ts	0.342
YDR331W	gpi8-ts	YDR525W	api2	0.241
YDR331W	gpi8-ts	YPL096C-A	eri1	0.342
YDR331W	gpi8-ts	YJL062W	las21	0.350
YDR331W	gpi8-ts	YLR242C	arv1-supp1	0.289
YDR331W	gpi8-ts	YDL232W	ost4-supp2	0.247
YDR331W	gpi8-ts	YHR188C	gpi16-5001	0.502
YDR331W	gpi8-ts	YDR323C	pep7	0.303
YDR331W	gpi8-ts	YCR044C	per1-supp1	0.338
YDR331W	gpi8-ts	YFL032W	yfl032w	0.201
YDR331W	gpi8-ts	YDR524C-B	ydr524c-b	0.255
YDR331W	gpi8-ts	YDR331W	gpi8-5001	0.527
YDR331W	gpi8-ts	YLR242C	arv1	0.266
YBR107C	iml3	YHR191C	ctf8	0.242
