Gene name	Chromosome	Start location	End location	Insertion locations	Reads per insertion location
AI4	Mito	13818	21935	[13962, 13971, 13982, 13989, 13991, 13992, 13994, 13997, 14002, 14004, 14005, 14006, 14011, 14012, 14012, 14014, 14016, 14019, 14020, 14022, 14022, 14029, 14042, 14042, 14047, 14049, 14054, 14057, 14058, 14060, 14064, 14072, 14074, 14077, 14078, 14080, 14085, 14090, 14099, 14103, 14103, 14104, 14106, 14108, 14108, 14115, 14116, 14145, 14149, 14155, 14159, 14342, 14361, 14384, 14461, 14535, 14743, 14748, 14754, 14781, 14784, 14793, 14814, 14814, 14819, 14827, 14828, 14828, 14833, 14836, 14836, 14841, 14845, 14854, 14883, 14883, 14884, 14884, 14885, 14886, 14887, 14887, 14889, 14889, 14891, 14892, 14903, 14908, 14915, 14920, 14924, 14925, 14932, 14939, 14949, 14957, 14959, 14961, 14964, 14965, 14968, 14975, 14983, 14986, 14994, 15004, 15136, 15221, 15230, 15258, 15292, 15295, 15305, 15344, 15352, 15868, 15872, 15882, 15896, 15906, 15909, 15916, 15919, 15928, 15933, 15938, 15958, 15958, 15959, 15970, 15974, 15974, 15977, 16020, 16021, 16022, 16022, 16023, 16023, 16024, 16025, 16036, 16052, 16060, 16076, 16081, 16092, 16092, 16094, 16096, 16101, 16105, 16107, 16110, 16115, 16120, 16125, 16136, 16166, 16166, 16167, 16169, 16170, 16171, 16205, 16243, 16250, 16258, 16266, 16276, 16292, 16302, 16309, 16316, 16318, 16329, 16336, 16336, 16338, 16347, 16348, 16353, 16359, 16372, 16378, 16393, 16404, 16409, 16416, 16449, 16450, 16452, 16453, 16454, 16455, 16457, 16464, 16469, 16475, 16481, 16482, 16486, 16522, 16526, 16529, 16535, 16550, 16555, 16556, 16561, 16566, 16570, 16580, 16583, 16586, 16604, 16607, 16613, 16622, 16625, 16628, 16630, 16638, 16647, 16652, 16657, 16657, 16658, 16658, 16660, 16661, 16662, 16662, 16663, 16663, 16665, 16669, 16673, 16682, 16685, 16693, 16694, 16697, 16701, 16705, 16707, 16708, 16711, 16714, 16720, 16726, 16728, 16731, 16734, 16734, 16736, 16739, 16741, 16744, 16748, 16750, 16751, 16753, 16754, 16765, 16768, 16773, 16778, 16784, 16785, 16789, 16796, 17379, 17404, 17430, 17435, 17899, 17946, 17986, 18239, 18249, 18289, 18290, 18291, 18295, 18296, 18297, 18298, 18306, 18314, 18324, 18332, 18342, 18343, 18344, 18346, 18351, 18352, 18352, 18360, 18364, 18368, 18371, 18378, 18390, 18394, 18409, 18413, 18414, 18415, 18419, 18424, 18425, 18448, 18452, 18466, 18472, 18476, 18486, 18491, 18495, 18500, 18507, 18520, 18524, 18527, 18531, 18532, 18538, 18546, 18555, 18561, 18572, 18586, 18594, 18595, 18605, 18608, 18610, 18612, 18612, 18615, 18616, 18617, 18619, 18620, 18624, 18629, 18634, 18634, 18653, 18661, 18662, 18663, 18664, 18666, 18667, 18669, 18669, 18675, 18683, 18686, 18693, 18701, 18709, 18714, 18717, 18717, 18721, 18724, 18725, 18725, 18726, 18729, 18732, 18732, 18738, 18739, 18742, 18743, 18747, 18755, 18762, 18766, 18776, 18780, 18781, 18785, 18951, 18978, 18983, 18988, 18992, 19018, 19284, 19842, 19859, 19864, 19874, 19883, 19896, 19898, 19915, 19919, 19934, 19959, 19964, 20187, 20228, 20233, 20281, 20412, 20509, 20570, 20608, 20622, 20629, 20646, 20650, 20669, 20691, 20705, 20709, 20778, 20819, 20824, 20824, 20828, 20975, 20978, 21183, 21188, 21189, 21233, 21239, 21274, 21306, 21310, 21326, 21384, 21384, 21385, 21389, 21431, 21521, 21591, 21603, 21733, 21737, 21898]	[829, 4, 1, 11, 2, 1, 1, 1, 2, 2, 2, 3, 1, 3, 3, 1, 2, 1, 1, 1, 1, 1, 3, 2, 1, 3, 1, 1, 1, 2, 6, 2, 1, 5, 1, 1, 7, 2, 11, 18, 1, 157, 13, 2, 919, 5, 2, 1, 2, 265, 8, 1, 1, 2, 4, 1, 449, 3, 1, 2, 1, 1, 6, 1, 1, 1, 2, 2, 1, 1, 2, 5, 1, 1, 885, 1, 4, 1, 13, 2, 5, 291, 3, 59, 5, 8, 4, 2, 1, 3, 4, 1, 2, 7, 12, 1, 3, 1, 1, 1, 1, 2, 1, 2, 1, 817, 61, 1, 2, 2, 1, 2, 1, 1, 75, 156, 3, 5, 1, 1, 1, 1, 1, 3, 1, 3, 2, 1, 3, 1, 2, 1, 1, 399, 3, 1, 1, 2, 1, 1, 157, 2, 2, 1, 3, 1, 3, 1, 3, 2, 6, 1, 1, 4, 3, 2, 15, 4, 12, 1, 72, 1, 2, 263, 1, 1, 4, 1, 1, 1, 1, 2, 1, 1, 2, 6, 1, 1, 4, 1, 1, 1, 1, 2, 1, 11, 3, 1, 3, 549, 3, 21, 45, 2, 6, 2, 1, 3, 3, 7, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 3, 1, 2, 3, 2, 3, 2, 3, 1, 3, 1, 1, 1824, 2, 1, 1, 19, 423, 3, 48, 1, 47, 1, 1, 3, 1, 1, 4, 1, 1, 5, 10, 2, 12, 1, 37, 6, 3, 1, 11, 1, 1, 1, 2, 2, 10, 6, 2, 1, 1, 4, 3, 1, 5, 2, 11, 6, 1769, 1, 2, 1, 1, 3, 18, 1, 1, 2, 72, 89, 1, 461, 134, 1, 24, 4, 1, 8, 1, 12, 4, 1, 1, 3, 2, 1, 2, 6, 1, 3, 3, 1, 3, 1, 3, 3, 3, 108, 604, 1, 8, 3, 2, 2, 2, 1, 3, 1, 206, 14, 1, 1, 1, 3, 1, 1, 3, 9, 1, 2, 1, 1, 1, 2, 1, 3, 4, 3, 1, 1, 3, 2, 1, 226, 9, 1, 1, 1, 2, 88, 1, 368, 1, 4, 56, 1, 1, 3, 1, 1, 4, 2, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 4, 2, 1, 1, 1, 6, 1, 8, 1, 1, 4, 388, 1, 1, 2, 1, 1, 1, 3, 365, 3, 1, 2, 2, 1, 1, 2, 2, 2, 3, 318, 55, 1, 1, 86, 29, 3, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 8, 1, 48, 1, 1, 117, 5, 1, 1, 1, 1, 1, 1, 3, 3, 4, 8, 133, 2, 1, 1, 1, 2, 20, 56]
AI5_ALPHA	Mito	13818	23167	[13962, 13971, 13982, 13989, 13991, 13992, 13994, 13997, 14002, 14004, 14005, 14006, 14011, 14012, 14012, 14014, 14016, 14019, 14020, 14022, 14022, 14029, 14042, 14042, 14047, 14049, 14054, 14057, 14058, 14060, 14064, 14072, 14074, 14077, 14078, 14080, 14085, 14090, 14099, 14103, 14103, 14104, 14106, 14108, 14108, 14115, 14116, 14145, 14149, 14155, 14159, 14342, 14361, 14384, 14461, 14535, 14743, 14748, 14754, 14781, 14784, 14793, 14814, 14814, 14819, 14827, 14828, 14828, 14833, 14836, 14836, 14841, 14845, 14854, 14883, 14883, 14884, 14884, 14885, 14886, 14887, 14887, 14889, 14889, 14891, 14892, 14903, 14908, 14915, 14920, 14924, 14925, 14932, 14939, 14949, 14957, 14959, 14961, 14964, 14965, 14968, 14975, 14983, 14986, 14994, 15004, 15136, 15221, 15230, 15258, 15292, 15295, 15305, 15344, 15352, 15868, 15872, 15882, 15896, 15906, 15909, 15916, 15919, 15928, 15933, 15938, 15958, 15958, 15959, 15970, 15974, 15974, 15977, 16020, 16021, 16022, 16022, 16023, 16023, 16024, 16025, 16036, 16052, 16060, 16076, 16081, 16092, 16092, 16094, 16096, 16101, 16105, 16107, 16110, 16115, 16120, 16125, 16136, 16166, 16166, 16167, 16169, 16170, 16171, 16205, 16243, 16250, 16258, 16266, 16276, 16292, 16302, 16309, 16316, 16318, 16329, 16336, 16336, 16338, 16347, 16348, 16353, 16359, 16372, 16378, 16393, 16404, 16409, 16416, 16449, 16450, 16452, 16453, 16454, 16455, 16457, 16464, 16469, 16475, 16481, 16482, 16486, 16522, 16526, 16529, 16535, 16550, 16555, 16556, 16561, 16566, 16570, 16580, 16583, 16586, 16604, 16607, 16613, 16622, 16625, 16628, 16630, 16638, 16647, 16652, 16657, 16657, 16658, 16658, 16660, 16661, 16662, 16662, 16663, 16663, 16665, 16669, 16673, 16682, 16685, 16693, 16694, 16697, 16701, 16705, 16707, 16708, 16711, 16714, 16720, 16726, 16728, 16731, 16734, 16734, 16736, 16739, 16741, 16744, 16748, 16750, 16751, 16753, 16754, 16765, 16768, 16773, 16778, 16784, 16785, 16789, 16796, 17379, 17404, 17430, 17435, 17899, 17946, 17986, 18239, 18249, 18289, 18290, 18291, 18295, 18296, 18297, 18298, 18306, 18314, 18324, 18332, 18342, 18343, 18344, 18346, 18351, 18352, 18352, 18360, 18364, 18368, 18371, 18378, 18390, 18394, 18409, 18413, 18414, 18415, 18419, 18424, 18425, 18448, 18452, 18466, 18472, 18476, 18486, 18491, 18495, 18500, 18507, 18520, 18524, 18527, 18531, 18532, 18538, 18546, 18555, 18561, 18572, 18586, 18594, 18595, 18605, 18608, 18610, 18612, 18612, 18615, 18616, 18617, 18619, 18620, 18624, 18629, 18634, 18634, 18653, 18661, 18662, 18663, 18664, 18666, 18667, 18669, 18669, 18675, 18683, 18686, 18693, 18701, 18709, 18714, 18717, 18717, 18721, 18724, 18725, 18725, 18726, 18729, 18732, 18732, 18738, 18739, 18742, 18743, 18747, 18755, 18762, 18766, 18776, 18780, 18781, 18785, 18951, 18978, 18983, 18988, 18992, 19018, 19284, 19842, 19859, 19864, 19874, 19883, 19896, 19898, 19915, 19919, 19934, 19959, 19964, 20187, 20228, 20233, 20281, 20412, 20509, 20570, 20608, 20622, 20629, 20646, 20650, 20669, 20691, 20705, 20709, 20778, 20819, 20824, 20824, 20828, 20975, 20978, 21183, 21188, 21189, 21233, 21239, 21274, 21306, 21310, 21326, 21384, 21384, 21385, 21389, 21431, 21521, 21591, 21603, 21733, 21737, 21898, 21941, 21945, 21964, 21972, 21980, 21994, 22017, 22043, 22045, 22047, 22047, 22048, 22048, 22049, 22049, 22054, 22054, 22059, 22066, 22069, 22071, 22076, 22079, 22090, 22096, 22098, 22103, 22103, 22104, 22104, 22108, 22108, 22111, 22112, 22113, 22119, 22121, 22127, 22127, 22132, 22136, 22136, 22137, 22139, 22140, 22143, 22149, 22160, 22165, 22171, 22171, 22172, 22172, 22173, 22174, 22176, 22176, 22181, 22193, 22213, 22214, 22219, 22238, 22239, 22243, 22250, 22258, 22263, 22266, 22273, 22279, 22284, 22292, 22294, 22298, 22375, 22406, 22411, 22595, 22710, 22722, 22789, 22798]	[829, 4, 1, 11, 2, 1, 1, 1, 2, 2, 2, 3, 1, 3, 3, 1, 2, 1, 1, 1, 1, 1, 3, 2, 1, 3, 1, 1, 1, 2, 6, 2, 1, 5, 1, 1, 7, 2, 11, 18, 1, 157, 13, 2, 919, 5, 2, 1, 2, 265, 8, 1, 1, 2, 4, 1, 449, 3, 1, 2, 1, 1, 6, 1, 1, 1, 2, 2, 1, 1, 2, 5, 1, 1, 885, 1, 4, 1, 13, 2, 5, 291, 3, 59, 5, 8, 4, 2, 1, 3, 4, 1, 2, 7, 12, 1, 3, 1, 1, 1, 1, 2, 1, 2, 1, 817, 61, 1, 2, 2, 1, 2, 1, 1, 75, 156, 3, 5, 1, 1, 1, 1, 1, 3, 1, 3, 2, 1, 3, 1, 2, 1, 1, 399, 3, 1, 1, 2, 1, 1, 157, 2, 2, 1, 3, 1, 3, 1, 3, 2, 6, 1, 1, 4, 3, 2, 15, 4, 12, 1, 72, 1, 2, 263, 1, 1, 4, 1, 1, 1, 1, 2, 1, 1, 2, 6, 1, 1, 4, 1, 1, 1, 1, 2, 1, 11, 3, 1, 3, 549, 3, 21, 45, 2, 6, 2, 1, 3, 3, 7, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 3, 1, 2, 3, 2, 3, 2, 3, 1, 3, 1, 1, 1824, 2, 1, 1, 19, 423, 3, 48, 1, 47, 1, 1, 3, 1, 1, 4, 1, 1, 5, 10, 2, 12, 1, 37, 6, 3, 1, 11, 1, 1, 1, 2, 2, 10, 6, 2, 1, 1, 4, 3, 1, 5, 2, 11, 6, 1769, 1, 2, 1, 1, 3, 18, 1, 1, 2, 72, 89, 1, 461, 134, 1, 24, 4, 1, 8, 1, 12, 4, 1, 1, 3, 2, 1, 2, 6, 1, 3, 3, 1, 3, 1, 3, 3, 3, 108, 604, 1, 8, 3, 2, 2, 2, 1, 3, 1, 206, 14, 1, 1, 1, 3, 1, 1, 3, 9, 1, 2, 1, 1, 1, 2, 1, 3, 4, 3, 1, 1, 3, 2, 1, 226, 9, 1, 1, 1, 2, 88, 1, 368, 1, 4, 56, 1, 1, 3, 1, 1, 4, 2, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 4, 2, 1, 1, 1, 6, 1, 8, 1, 1, 4, 388, 1, 1, 2, 1, 1, 1, 3, 365, 3, 1, 2, 2, 1, 1, 2, 2, 2, 3, 318, 55, 1, 1, 86, 29, 3, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 8, 1, 48, 1, 1, 117, 5, 1, 1, 1, 1, 1, 1, 3, 3, 4, 8, 133, 2, 1, 1, 1, 2, 20, 56, 1, 1, 1, 1, 1, 1, 5, 715, 2, 2, 42, 1, 9, 1, 7, 1, 1, 2, 1, 3, 1, 1, 7, 4, 2, 2, 1, 1, 1, 2, 2, 2, 2, 3, 1, 1, 1, 1, 3, 2, 24, 1, 141, 3, 1, 6, 1, 4, 1, 135, 1, 139, 1, 1, 2, 1, 194, 1, 2, 1, 2, 1, 4, 1, 1169, 1, 2, 2, 2, 1, 1, 1, 4, 21, 513, 1, 6, 14, 1, 1, 1, 4, 1]
COX1	Mito	13818	26701	[13962, 13971, 13982, 13989, 13991, 13992, 13994, 13997, 14002, 14004, 14005, 14006, 14011, 14012, 14012, 14014, 14016, 14019, 14020, 14022, 14022, 14029, 14042, 14042, 14047, 14049, 14054, 14057, 14058, 14060, 14064, 14072, 14074, 14077, 14078, 14080, 14085, 14090, 14099, 14103, 14103, 14104, 14106, 14108, 14108, 14115, 14116, 14145, 14149, 14155, 14159, 14342, 14361, 14384, 14461, 14535, 14743, 14748, 14754, 14781, 14784, 14793, 14814, 14814, 14819, 14827, 14828, 14828, 14833, 14836, 14836, 14841, 14845, 14854, 14883, 14883, 14884, 14884, 14885, 14886, 14887, 14887, 14889, 14889, 14891, 14892, 14903, 14908, 14915, 14920, 14924, 14925, 14932, 14939, 14949, 14957, 14959, 14961, 14964, 14965, 14968, 14975, 14983, 14986, 14994, 15004, 15136, 15221, 15230, 15258, 15292, 15295, 15305, 15344, 15352, 15868, 15872, 15882, 15896, 15906, 15909, 15916, 15919, 15928, 15933, 15938, 15958, 15958, 15959, 15970, 15974, 15974, 15977, 16020, 16021, 16022, 16022, 16023, 16023, 16024, 16025, 16036, 16052, 16060, 16076, 16081, 16092, 16092, 16094, 16096, 16101, 16105, 16107, 16110, 16115, 16120, 16125, 16136, 16166, 16166, 16167, 16169, 16170, 16171, 16205, 16243, 16250, 16258, 16266, 16276, 16292, 16302, 16309, 16316, 16318, 16329, 16336, 16336, 16338, 16347, 16348, 16353, 16359, 16372, 16378, 16393, 16404, 16409, 16416, 16449, 16450, 16452, 16453, 16454, 16455, 16457, 16464, 16469, 16475, 16481, 16482, 16486, 16522, 16526, 16529, 16535, 16550, 16555, 16556, 16561, 16566, 16570, 16580, 16583, 16586, 16604, 16607, 16613, 16622, 16625, 16628, 16630, 16638, 16647, 16652, 16657, 16657, 16658, 16658, 16660, 16661, 16662, 16662, 16663, 16663, 16665, 16669, 16673, 16682, 16685, 16693, 16694, 16697, 16701, 16705, 16707, 16708, 16711, 16714, 16720, 16726, 16728, 16731, 16734, 16734, 16736, 16739, 16741, 16744, 16748, 16750, 16751, 16753, 16754, 16765, 16768, 16773, 16778, 16784, 16785, 16789, 16796, 17379, 17404, 17430, 17435, 17899, 17946, 17986, 18239, 18249, 18289, 18290, 18291, 18295, 18296, 18297, 18298, 18306, 18314, 18324, 18332, 18342, 18343, 18344, 18346, 18351, 18352, 18352, 18360, 18364, 18368, 18371, 18378, 18390, 18394, 18409, 18413, 18414, 18415, 18419, 18424, 18425, 18448, 18452, 18466, 18472, 18476, 18486, 18491, 18495, 18500, 18507, 18520, 18524, 18527, 18531, 18532, 18538, 18546, 18555, 18561, 18572, 18586, 18594, 18595, 18605, 18608, 18610, 18612, 18612, 18615, 18616, 18617, 18619, 18620, 18624, 18629, 18634, 18634, 18653, 18661, 18662, 18663, 18664, 18666, 18667, 18669, 18669, 18675, 18683, 18686, 18693, 18701, 18709, 18714, 18717, 18717, 18721, 18724, 18725, 18725, 18726, 18729, 18732, 18732, 18738, 18739, 18742, 18743, 18747, 18755, 18762, 18766, 18776, 18780, 18781, 18785, 18951, 18978, 18983, 18988, 18992, 19018, 19284, 19842, 19859, 19864, 19874, 19883, 19896, 19898, 19915, 19919, 19934, 19959, 19964, 20187, 20228, 20233, 20281, 20412, 20509, 20570, 20608, 20622, 20629, 20646, 20650, 20669, 20691, 20705, 20709, 20778, 20819, 20824, 20824, 20828, 20975, 20978, 21183, 21188, 21189, 21233, 21239, 21274, 21306, 21310, 21326, 21384, 21384, 21385, 21389, 21431, 21521, 21591, 21603, 21733, 21737, 21898, 21941, 21945, 21964, 21972, 21980, 21994, 22017, 22043, 22045, 22047, 22047, 22048, 22048, 22049, 22049, 22054, 22054, 22059, 22066, 22069, 22071, 22076, 22079, 22090, 22096, 22098, 22103, 22103, 22104, 22104, 22108, 22108, 22111, 22112, 22113, 22119, 22121, 22127, 22127, 22132, 22136, 22136, 22137, 22139, 22140, 22143, 22149, 22160, 22165, 22171, 22171, 22172, 22172, 22173, 22174, 22176, 22176, 22181, 22193, 22213, 22214, 22219, 22238, 22239, 22243, 22250, 22258, 22263, 22266, 22273, 22279, 22284, 22292, 22294, 22298, 22375, 22406, 22411, 22595, 22710, 22722, 22789, 22798]	[829, 4, 1, 11, 2, 1, 1, 1, 2, 2, 2, 3, 1, 3, 3, 1, 2, 1, 1, 1, 1, 1, 3, 2, 1, 3, 1, 1, 1, 2, 6, 2, 1, 5, 1, 1, 7, 2, 11, 18, 1, 157, 13, 2, 919, 5, 2, 1, 2, 265, 8, 1, 1, 2, 4, 1, 449, 3, 1, 2, 1, 1, 6, 1, 1, 1, 2, 2, 1, 1, 2, 5, 1, 1, 885, 1, 4, 1, 13, 2, 5, 291, 3, 59, 5, 8, 4, 2, 1, 3, 4, 1, 2, 7, 12, 1, 3, 1, 1, 1, 1, 2, 1, 2, 1, 817, 61, 1, 2, 2, 1, 2, 1, 1, 75, 156, 3, 5, 1, 1, 1, 1, 1, 3, 1, 3, 2, 1, 3, 1, 2, 1, 1, 399, 3, 1, 1, 2, 1, 1, 157, 2, 2, 1, 3, 1, 3, 1, 3, 2, 6, 1, 1, 4, 3, 2, 15, 4, 12, 1, 72, 1, 2, 263, 1, 1, 4, 1, 1, 1, 1, 2, 1, 1, 2, 6, 1, 1, 4, 1, 1, 1, 1, 2, 1, 11, 3, 1, 3, 549, 3, 21, 45, 2, 6, 2, 1, 3, 3, 7, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 3, 1, 2, 3, 2, 3, 2, 3, 1, 3, 1, 1, 1824, 2, 1, 1, 19, 423, 3, 48, 1, 47, 1, 1, 3, 1, 1, 4, 1, 1, 5, 10, 2, 12, 1, 37, 6, 3, 1, 11, 1, 1, 1, 2, 2, 10, 6, 2, 1, 1, 4, 3, 1, 5, 2, 11, 6, 1769, 1, 2, 1, 1, 3, 18, 1, 1, 2, 72, 89, 1, 461, 134, 1, 24, 4, 1, 8, 1, 12, 4, 1, 1, 3, 2, 1, 2, 6, 1, 3, 3, 1, 3, 1, 3, 3, 3, 108, 604, 1, 8, 3, 2, 2, 2, 1, 3, 1, 206, 14, 1, 1, 1, 3, 1, 1, 3, 9, 1, 2, 1, 1, 1, 2, 1, 3, 4, 3, 1, 1, 3, 2, 1, 226, 9, 1, 1, 1, 2, 88, 1, 368, 1, 4, 56, 1, 1, 3, 1, 1, 4, 2, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 4, 2, 1, 1, 1, 6, 1, 8, 1, 1, 4, 388, 1, 1, 2, 1, 1, 1, 3, 365, 3, 1, 2, 2, 1, 1, 2, 2, 2, 3, 318, 55, 1, 1, 86, 29, 3, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 8, 1, 48, 1, 1, 117, 5, 1, 1, 1, 1, 1, 1, 3, 3, 4, 8, 133, 2, 1, 1, 1, 2, 20, 56, 1, 1, 1, 1, 1, 1, 5, 715, 2, 2, 42, 1, 9, 1, 7, 1, 1, 2, 1, 3, 1, 1, 7, 4, 2, 2, 1, 1, 1, 2, 2, 2, 2, 3, 1, 1, 1, 1, 3, 2, 24, 1, 141, 3, 1, 6, 1, 4, 1, 135, 1, 139, 1, 1, 2, 1, 194, 1, 2, 1, 2, 1, 4, 1, 1169, 1, 2, 2, 2, 1, 1, 1, 4, 21, 513, 1, 6, 14, 1, 1, 1, 4, 1]
AI5_BETA	Mito	24156	25255	[]	[]
ATP8	Mito	27666	27812	[]	[]
ATP6	Mito	28487	29266	[28525, 28621, 28680, 28749, 28778, 28784, 28788]	[44, 1, 1, 1, 3, 69, 9]
Q0092	Mito	30874	31014	[]	[]
BI2	Mito	36540	38579	[36575, 36783, 36839, 36849, 36874, 36928, 36937, 36965, 36970, 36994, 37056, 37491, 37495, 37603, 37607, 37699, 37710, 37747, 37911, 37917, 38010, 38014, 38015, 38045, 38055, 38076, 38096, 38193, 38197, 38201]	[1, 23, 1, 1, 1, 1, 1, 2, 1, 2, 43, 64, 1, 5, 1, 1, 49, 2, 1, 2, 66, 2, 1, 1, 1, 1, 1, 3, 3, 58]
BI3	Mito	36540	40265	[36575, 36783, 36839, 36849, 36874, 36928, 36937, 36965, 36970, 36994, 37056, 37491, 37495, 37603, 37607, 37699, 37710, 37747, 37911, 37917, 38010, 38014, 38015, 38045, 38055, 38076, 38096, 38193, 38197, 38201, 38602, 38641]	[1, 23, 1, 1, 1, 1, 1, 2, 1, 2, 43, 64, 1, 5, 1, 1, 49, 2, 1, 2, 66, 2, 1, 1, 1, 1, 1, 3, 3, 58, 1, 3]
BI4	Mito	36540	42251	[36575, 36783, 36839, 36849, 36874, 36928, 36937, 36965, 36970, 36994, 37056, 37491, 37495, 37603, 37607, 37699, 37710, 37747, 37911, 37917, 38010, 38014, 38015, 38045, 38055, 38076, 38096, 38193, 38197, 38201, 38602, 38641, 41694, 41744, 41903, 41976, 42012, 42049, 42052, 42056, 42151]	[1, 23, 1, 1, 1, 1, 1, 2, 1, 2, 43, 64, 1, 5, 1, 1, 49, 2, 1, 2, 66, 2, 1, 1, 1, 1, 1, 3, 3, 58, 1, 3, 25, 2, 1, 4, 2, 1, 5, 31, 1]
COB	Mito	36540	43647	[36575, 36783, 36839, 36849, 36874, 36928, 36937, 36965, 36970, 36994, 37056, 37491, 37495, 37603, 37607, 37699, 37710, 37747, 37911, 37917, 38010, 38014, 38015, 38045, 38055, 38076, 38096, 38193, 38197, 38201, 38602, 38641, 41694, 41744, 41903, 41976, 42012, 42049, 42052, 42056, 42151, 42309, 42374, 42410, 42415, 42416, 42420]	[1, 23, 1, 1, 1, 1, 1, 2, 1, 2, 43, 64, 1, 5, 1, 1, 49, 2, 1, 2, 66, 2, 1, 1, 1, 1, 1, 3, 3, 58, 1, 3, 25, 2, 1, 4, 2, 1, 5, 31, 1, 2, 1, 16, 1, 1, 6]
OLI1	Mito	46723	46953	[46871]	[4]
VAR1	Mito	48901	50097	[49657, 49884]	[7, 6]
Q0142	Mito	51052	51228	[]	[]
Q0143	Mito	51277	51429	[]	[]
Q0144	Mito	54109	54438	[]	[]
SCEI	Mito	61022	61729	[61226, 61447]	[1, 1]
Q0182	Mito	65770	66174	[]	[]
COX2	Mito	73758	74513	[73822, 73826, 73831, 73838, 73845, 73853, 73862, 73875, 73875, 73877, 73879, 73909, 73915, 73920, 73933, 73946, 73957, 73979, 73986, 73991, 74017, 74026, 74032, 74035, 74036, 74038, 74041, 74044, 74051, 74060, 74073, 74077, 74085, 74106, 74140, 74151, 74161, 74169, 74177, 74189, 74192, 74204, 74215, 74245, 74249, 74258, 74264, 74273, 74281, 74301, 74313, 74315, 74316, 74317, 74318, 74318, 74320, 74327, 74332, 74343, 74347, 74347, 74348, 74350, 74354, 74354, 74356, 74360, 74363, 74366, 74369, 74372, 74379, 74384, 74390, 74398, 74405, 74415, 74415, 74416, 74420, 74426, 74442, 74446, 74466]	[183, 4, 1, 1, 1, 1, 1, 81, 1, 5, 233, 1, 2, 1, 2, 1, 2, 2, 93, 73, 1, 2, 4, 1, 1, 1, 4, 1, 9, 2, 1, 5, 1, 1, 1, 1, 3, 1, 6, 3, 1, 1, 6, 1, 1, 2, 10, 3, 3, 5, 1423, 1, 14, 62, 1, 14, 6, 1, 1, 6, 3, 1, 2, 6, 2, 2, 1, 4, 6, 9, 1, 1, 3, 3, 4, 1, 10, 22, 1, 164, 1534, 6, 6, 231, 1]
Q0255	Mito	74495	75984	[74808, 74856, 74866, 75666, 75752, 75907, 75937]	[1, 1, 7, 3, 1, 4, 1]
COX3	Mito	79213	80022	[79273, 79283, 79290, 79336, 79336, 79339, 79340, 79342, 79342, 79377, 79379, 79385, 79386, 79395, 79396, 79401, 79404, 79407, 79440, 79444, 79447, 79490, 79494, 79498, 79508, 79516, 79525, 79534, 79540, 79543, 79549, 79558, 79569, 79572, 79577, 79579, 79580, 79581, 79582, 79583, 79605, 79611, 79617, 79619, 79623, 79628, 79630, 79633, 79634, 79635, 79635, 79639, 79640, 79641, 79641, 79643, 79645, 79648, 79651, 79651, 79652, 79652, 79660, 79680, 79680, 79681, 79681, 79682, 79682, 79683, 79684, 79685, 79685, 79686, 79686, 79687, 79687, 79713, 79720, 79728, 79744, 79745, 79751, 79760, 79766, 79766, 79774, 79777, 79779, 79779, 79783, 79783, 79790, 79796, 79809, 79813, 79820, 79829, 79835, 79837, 79847, 79849, 79850, 79861, 79866, 79871, 79888, 79891, 79897, 79903, 79918, 79925, 79930, 79935, 79967]	[251, 1, 1, 300, 1, 5, 186, 2, 57, 3, 1, 1, 5, 3, 1, 1, 1, 1, 1, 1, 1, 2, 2, 5, 2, 1, 1, 2, 5, 2, 2, 1, 1, 1, 343, 3, 1, 154, 4, 51, 1, 40, 5, 1, 12, 1, 2, 5, 1, 1, 1, 4, 2, 1, 2, 5, 3, 2, 1, 1, 2, 2, 1, 80, 2, 343, 1, 1, 3, 1, 5, 1, 360, 1, 31, 1, 35, 1, 1, 2, 2, 1, 7, 1, 1, 1, 1, 1, 1, 1, 7, 1, 3, 2, 2, 1, 6, 2, 3, 1, 5, 1, 1, 2, 1, 1, 1, 1, 5, 4, 1, 2, 104, 306, 193]
Q0297	Mito	85554	85709	[]	[]
