Gene name	Chromosome	Start location	End location	Insertion locations	Reads per insertion location
GEA2	V	111421	115800	[111432, 111444, 111448, 111452, 111628, 111632, 111887, 112231, 112235, 112250, 112321, 112361, 112365, 112374, 112413, 112540, 112576, 112702, 113016, 113029, 113445, 113580, 113584, 113797, 113803, 113983, 113987, 113988, 114042, 114047, 114130, 114160, 114172, 114224, 114732, 114791, 114797, 114905, 115033, 115039, 115208, 115266, 115686]	[1, 1, 6, 1, 1, 6, 2, 44, 1, 1, 2, 1, 15, 16, 1, 4, 29, 17, 1, 1, 1, 19, 1, 1, 2, 7, 1, 1, 1, 4, 1, 115, 1, 29, 1, 2, 1, 1, 6, 1, 7, 5, 2]
URA3	V	116167	116970	[116171, 116204, 116210, 116211, 116212, 116214, 116218, 116219, 116220, 116238, 116242, 116259, 116274, 116292, 116346, 116351, 116362, 116374, 116382, 116386, 116402, 116404, 116405, 116407, 116417, 116418, 116426, 116452, 116454, 116493, 116500, 116504, 116518, 116533, 116534, 116542, 116545, 116548, 116551, 116560, 116577, 116577, 116588, 116593, 116613, 116614, 116618, 116626, 116631, 116631, 116645, 116654, 116658, 116668, 116674, 116680, 116715, 116728, 116732, 116735, 116744, 116761, 116773, 116776, 116783, 116788, 116792, 116802, 116805, 116805, 116816, 116823, 116831, 116838, 116839, 116846, 116848, 116857, 116860, 116863, 116891, 116904, 116907, 116908, 116910, 116922, 116930, 116939, 116939, 116946, 116949, 116956, 116959, 116969]	[39, 12, 1, 56, 20, 3, 31, 6, 28, 12, 3, 17, 20, 36, 1, 67, 1, 26, 2, 2, 2, 1, 5, 8, 20, 29, 61, 4, 37, 10, 31, 5, 14, 28, 3, 3, 21, 6, 31, 12, 5, 9, 2, 6, 1, 10, 1, 6, 36, 16, 2, 7, 9, 3, 2, 29, 1, 6, 29, 3, 1, 8, 30, 3, 7, 8, 1, 14, 1, 36, 9, 12, 2, 1, 22, 15, 3, 1, 7, 12, 1, 2, 1, 5, 1, 2, 32, 10, 9, 2, 8, 13, 11, 14]
YEL020C-B	V	117183	117380	[117282, 117286, 117375]	[9, 30, 38]
TIM9	V	117211	117474	[117282, 117286, 117375]	[9, 30, 38]
PXP1	V	118617	120299	[118778, 118802, 118842, 118864, 118871, 118938, 118942, 119012, 119726, 119889, 119958, 120168]	[5, 2, 3, 46, 1, 23, 19, 9, 8, 3, 3, 1]
MMS21	V	120498	121301	[120561, 120789, 120889, 120893, 121223, 121227]	[16, 11, 2, 1, 2, 4]
YEL018C-A	V	121455	121988	[121465, 121569, 121573, 121610, 121760, 121792, 121796, 121828, 121921, 121926, 121948, 121983, 121986]	[1, 24, 1, 2, 55, 51, 6, 1, 1, 121, 12, 4, 14]
EAF5	V	121471	122310	[121569, 121573, 121610, 121760, 121792, 121796, 121828, 121921, 121926, 121948, 121983, 121986, 121990, 122113, 122167, 122171, 122175, 122252, 122283, 122289, 122293]	[24, 1, 2, 55, 51, 6, 1, 1, 121, 12, 4, 14, 17, 1, 15, 13, 1, 9, 1, 8, 30]
PMP2	V	122798	122929	[]	[]
GTT3	V	123657	124670	[123764, 123768, 123771, 123774, 123899, 123954]	[31, 18, 2, 1, 46, 2]
NPP2	V	124737	126218	[124794, 124797, 124913, 125073, 125077, 125189, 125262, 125265, 125297, 125390, 125395, 125817, 125823, 125859, 125949, 126002, 126006, 126033]	[2, 5, 9, 5, 15, 19, 2, 11, 1, 1, 3, 42, 1, 14, 1, 3, 43, 28]
EDC3	V	126629	128284	[126866, 126964, 126968, 127119, 127123, 127125, 127135, 127218, 127324, 127359, 127401, 127445, 127449, 127453, 127677, 127677, 127682, 127780, 127900, 127904, 127927, 127932, 127980, 127990, 128001, 128006, 128011, 128049, 128053, 128060, 128192, 128243, 128250]	[4, 33, 1, 40, 23, 20, 1, 3, 1, 2, 44, 1, 11, 55, 7, 1, 8, 5, 6, 2, 3, 3, 2, 1, 16, 8, 1, 27, 9, 8, 1, 14, 2]
YEL014C	V	128303	128608	[128349, 128415, 128506, 128531]	[22, 2, 1, 1]
VAC8	V	128825	130561	[129103, 129320, 129485, 129490, 129765, 130021, 130058, 130062, 130199, 130199, 130203, 130206, 130401, 130405, 130471, 130476, 130486]	[1, 2, 1, 2, 2, 11, 8, 1, 10, 2, 6, 1, 12, 19, 1, 2, 15]
UBC8	V	131772	132551	[131845, 131919, 131922, 131948, 131982, 131991, 132029, 132034, 132048, 132052, 132175, 132186, 132191, 132246, 132250, 132492, 132497, 132533, 132537]	[35, 10, 5, 3, 2, 61, 5, 1, 36, 7, 12, 13, 8, 9, 5, 3, 2, 1, 23]
GLC3	V	133120	135234	[133163, 133171, 133240, 133245, 133312, 133316, 133414, 133417, 133418, 133499, 133515, 133547, 133563, 133837, 133842, 133985, 134013, 134029, 134033, 134211, 134215, 134221, 134248, 134286, 134290, 134291, 134407, 134463, 134468, 134709, 134713, 134852, 134887, 134888, 135095, 135189]	[7, 5, 6, 31, 63, 2, 39, 1, 21, 12, 4, 2, 3, 9, 7, 1, 8, 8, 1, 4, 31, 7, 1, 12, 5, 11, 1, 5, 25, 6, 7, 13, 9, 2, 9, 2]
YEL010W	V	136279	136629	[136398, 136482]	[2, 2]
YEL009C-A	V	136371	136778	[136398, 136482]	[2, 2]
GCN4	V	138918	139763	[139085, 139160, 139164, 139463]	[27, 4, 3, 1]
YEL008W	V	140512	140892	[140515, 140517, 140536, 140541, 140544, 140587, 140592, 140644, 140684, 140706, 140778, 140788, 140793, 140798, 140816, 140885]	[1, 14, 7, 2, 5, 9, 5, 4, 1, 17, 3, 25, 6, 1, 1, 1]
YEL008C-A	V	140726	140818	[140778, 140788, 140793, 140798, 140816]	[3, 25, 6, 1, 1]
MIT1	V	141892	143892	[141895, 142025, 143541, 143619, 143749]	[7, 1, 21, 4, 1]
YEA6	V	144327	145334	[144757, 145158]	[3, 3]
VAB2	V	145907	146755	[145955, 146055, 146060, 146602, 146625, 146649, 146753]	[2, 7, 7, 1, 4, 3, 1]
YEA4	V	146951	147979	[147085, 147288, 147291, 147451, 147704, 147865, 147927]	[1, 6, 1, 1, 2, 1, 3]
GIM4	V	148176	148599	[148213, 148235, 148358]	[2, 35, 23]
WBP1	V	148722	150014	[148963, 148968, 149054, 149199, 149318, 149324, 149381, 149683, 149875, 149880]	[24, 1, 8, 14, 33, 17, 3, 2, 1, 1]
IRC22	V	150301	150978	[150326, 150331, 150390, 150395, 150499, 150598, 150673, 150678, 150680, 150795, 150799, 150815, 150840, 150882, 150886]	[1, 1, 3, 6, 2, 1, 25, 1, 5, 15, 5, 2, 2, 7, 8]
MNN1	V	153520	155808	[153567, 153597, 153657, 153662, 154237, 154373, 154414, 154564, 154859, 155000, 155004, 155130, 155192, 155465, 155471, 155545, 155549, 155657, 155698, 155728, 155732, 155754, 155767]	[1, 31, 11, 12, 16, 2, 16, 30, 1, 1, 4, 3, 24, 5, 2, 20, 16, 9, 35, 54, 1, 18, 8]
NOP16	V	156803	157498	[156838]	[1]
PMI40	V	157736	159118	[158059, 158078, 158188, 158192, 158349, 158353, 158402, 158657, 158792, 158797, 158847, 159115]	[19, 5, 20, 5, 7, 13, 3, 8, 41, 7, 14, 20]
FMP52	V	159580	160275	[159657, 159672, 159676, 159756, 159757, 159760, 159846, 159849, 159850, 159854, 159907, 159941, 159958]	[1, 12, 16, 17, 1, 14, 22, 13, 5, 5, 9, 8, 17]
YND1	V	160550	162442	[160623, 160655, 160876, 160880, 160987, 161101, 161138, 161147, 161290, 161304, 161319, 161359, 161363, 161479, 161485, 161519, 161523, 161738, 161768, 161939, 162011, 162015, 162094, 162098, 162101, 162152, 162198, 162202, 162203, 162203, 162293, 162297]	[4, 19, 8, 10, 2, 3, 16, 1, 27, 1, 1, 17, 26, 9, 31, 6, 27, 40, 8, 5, 6, 1, 14, 3, 8, 8, 1, 8, 4, 1, 1, 1]
NUG1	V	162723	164285	[162848, 162898, 163022, 163287, 163296, 163383, 163387, 163555, 163558, 163562, 163576, 163598, 163696, 163701, 163768, 163773, 163786, 163837, 164266]	[1, 3, 6, 1, 1, 2, 4, 10, 4, 1, 4, 1, 2, 16, 36, 14, 2, 1, 4]
YER006C-A	V	164344	164661	[164438, 164641, 164645]	[3, 8, 3]
PAC2	V	164527	166083	[164641, 164645, 164701, 164718, 165940, 166031]	[8, 3, 1, 16, 8, 13]
TMA20	V	166237	166885	[166264, 166382, 166453, 166861]	[1, 2, 2, 4]
SEC3	V	167808	171818	[168044, 168047, 168048, 168117, 168120, 168121, 168292, 168296, 168590, 168668, 168703, 168708, 168777, 168865, 168932, 169021, 169024, 169026, 169138, 169206, 169210, 169339, 169542, 169547, 169582, 169852, 170074, 170080, 170147, 170224, 170227, 170291, 170295, 170903, 170907, 171030, 171144, 171146, 171167, 171243, 171249, 171253, 171493]	[22, 1, 1, 51, 2, 6, 6, 31, 1, 11, 5, 1, 2, 16, 11, 45, 4, 2, 1, 1, 13, 1, 3, 1, 2, 2, 20, 1, 19, 7, 4, 3, 33, 5, 2, 29, 3, 22, 1, 5, 8, 2, 2]
NTF2	V	172115	172492	[172364]	[1]
YER010C	V	172634	173338	[172662, 172877, 172888, 172916, 172921, 173103, 173160, 173165, 173329, 173334]	[7, 2, 1, 11, 7, 1, 28, 3, 2, 1]
TIR1	V	175248	176012	[175262, 175307, 175315]	[20, 1, 12]
PRE1	V	177835	178431	[178231, 178236, 178266, 178288]	[5, 2, 3, 1]
PRP22	V	178841	182278	[178882, 179501, 179602, 179960, 179964, 179964, 180062, 180065, 180069, 180141, 180430, 180435, 180508, 180512, 180558, 180615, 180640, 180644, 180962, 181400, 181433, 181443, 181550, 181554, 181843, 181847, 181889, 181894, 181930, 181934, 181937, 182076, 182077, 182078, 182081, 182215, 182224]	[6, 9, 12, 23, 1, 1, 3, 17, 19, 16, 5, 3, 4, 14, 3, 29, 2, 13, 2, 1, 2, 1, 1, 14, 24, 1, 2, 2, 1, 9, 6, 1, 7, 1, 68, 4, 3]
HEM14	V	182600	184219	[183136, 183182, 183234, 183238, 183400, 183632, 183637, 183728, 183733, 184008]	[10, 1, 5, 4, 2, 4, 3, 10, 5, 3]
BUD25	V	183731	184700	[183733, 184008, 184342, 184376, 184407, 184474, 184583, 184593, 184686]	[5, 3, 3, 1, 2, 4, 14, 2, 1]
FAA2	V	184541	186775	[184583, 184593, 184686, 184829, 184833, 184837, 184842, 184948, 185072, 185130, 185211, 185277, 185615, 185939, 185945, 186072, 186076, 186077, 186078, 186302, 186306, 186337, 186415, 186420, 186425, 186704]	[14, 2, 1, 9, 12, 2, 1, 4, 15, 1, 3, 1, 5, 5, 1, 4, 7, 1, 4, 6, 2, 24, 2, 9, 1, 1]
BIM1	V	188277	189311	[188317, 188321, 188502, 188506, 188622, 188741, 188745, 188860, 188865, 189027, 189033, 189161, 189163, 189166, 189233, 189239]	[50, 9, 16, 7, 6, 3, 2, 1, 2, 7, 7, 24, 1, 22, 1, 24]
AFG3	V	189503	191788	[189550, 189554, 189614, 189618, 189664, 189668, 189691, 189805, 189809, 189858, 189892, 189953, 189958, 189997, 190069, 190073, 190106, 190351, 190356, 190886, 190995, 191183, 191455, 191586, 191682]	[22, 29, 9, 10, 10, 16, 3, 12, 26, 5, 40, 3, 32, 15, 3, 16, 18, 1, 8, 13, 23, 5, 1, 8, 28]
SPC25	V	191959	192624	[192086, 192153, 192408, 192415]	[1, 2, 2, 1]
ISC1	V	192797	194230	[192933, 193359, 193365, 193365, 193402, 193410, 193413, 193424, 193434, 193496, 193558, 193568, 193572, 193591, 193595, 193596, 193663, 193669, 193688, 193765, 193769, 193776, 193797, 193825, 193836, 193879, 193884, 193898, 194104, 194202]	[2, 10, 1, 1, 3, 11, 2, 1, 1, 9, 3, 9, 12, 36, 22, 1, 2, 2, 53, 16, 17, 2, 3, 1, 13, 2, 56, 4, 15, 4]
SBH2	V	194273	194539	[]	[]
GPA2	V	195168	196517	[195171, 195232, 195269, 195438, 195442, 195583, 195653, 195657, 195922, 195939, 195979, 195983, 195986, 196026, 196271]	[5, 6, 2, 1, 8, 1, 1, 24, 2, 5, 1, 6, 6, 1, 4]
RPN3	V	196948	198519	[197151, 197518, 197639, 197654, 198098, 198101, 198103, 198210, 198312, 198318, 198361, 198365, 198366, 198366, 198481, 198498]	[5, 33, 1, 1, 9, 4, 2, 4, 10, 8, 2, 16, 1, 3, 16, 11]
SRB4	V	198812	200875	[199256, 199285, 199449, 199453, 199457, 199676, 199679, 199727, 199731, 199845, 199850, 199856, 199859, 199863, 200113, 200117, 200280, 200401, 200617, 200621]	[1, 1, 1, 10, 2, 10, 1, 34, 2, 4, 1, 1, 3, 30, 4, 5, 2, 5, 1, 7]
PRO3	V	201076	201936	[201207, 201242, 201612, 201616, 201732, 201736]	[1, 13, 34, 2, 4, 17]
YER023C-A	V	201522	201734	[201612, 201616, 201732]	[34, 2, 4]
YAT2	V	202192	204963	[202246, 202250, 202390, 202454, 202458, 202741, 202800, 202805, 202953, 203372, 203390, 203405, 203452, 203453, 203457, 203576, 203588, 203636, 203701, 203705, 203731, 203735, 203912, 203915, 203919, 204044, 204049, 204112, 204160, 204163, 204169, 204181, 204275, 204290, 204304, 204308, 204334, 204440, 204442, 204445, 204666, 204670, 204682, 204686, 204704, 204742, 204752, 204757, 204897, 204954, 204959]	[7, 33, 1, 1, 10, 1, 1, 3, 1, 37, 1, 1, 1, 2, 49, 13, 1, 2, 8, 10, 6, 12, 1, 4, 25, 7, 2, 38, 17, 7, 6, 4, 82, 1, 12, 19, 1, 3, 1, 14, 46, 5, 23, 18, 1, 3, 6, 9, 1, 8, 30]
GCD11	V	205251	206834	[205254, 205576, 205711, 205715, 205734, 205968, 205972]	[7, 4, 6, 32, 2, 3, 21]
CHO1	V	207644	208474	[207693, 207947, 207951, 208252]	[22, 3, 4, 2]
GAL83	V	208979	210232	[209095, 209099, 209356, 209361, 209437, 209440, 209444, 209629, 209633, 209669, 209849, 209986, 209990, 210191, 210198]	[7, 1, 26, 11, 2, 1, 11, 5, 10, 2, 3, 25, 1, 4, 16]
MIG3	V	210692	211876	[210854, 210860, 210954, 210956, 211046, 211064, 211194, 211297, 211395, 211697, 211718, 211739]	[8, 2, 5, 1, 12, 13, 6, 1, 5, 4, 2, 3]
SMB1	V	212587	213177	[212770, 212907]	[17, 17]
CHZ1	V	213437	213898	[]	[]
YPT31	V	214076	214747	[214133, 214178, 214255, 214475, 214478, 214505, 214556, 214562, 214566, 214573, 214659, 214660, 214675, 214687, 214691, 214695]	[5, 6, 1, 5, 1, 1, 8, 11, 6, 3, 21, 30, 49, 5, 1, 12]
FIR1	V	215063	217693	[215132, 215135, 215139, 215140, 215226, 215248, 215254, 215287, 215294, 215394, 215398, 215409, 215563, 215953, 216178, 216353, 216354, 216357, 216619, 216642, 217196, 217203, 217217, 217220, 217405, 217410, 217463, 217471, 217475, 217531, 217634]	[4, 6, 13, 2, 5, 1, 14, 3, 8, 1, 35, 1, 9, 9, 7, 9, 2, 14, 1, 2, 1, 1, 13, 2, 2, 4, 5, 2, 2, 3, 2]
ZRG8	V	218057	221287	[218191, 218447, 218451, 218453, 218537, 218565, 218573, 218752, 219335, 219338, 219697, 219700, 219743, 219840, 219844, 219845, 219990, 219992, 219996, 220459, 220463, 220519, 220524, 220724, 221094]	[1, 11, 5, 2, 1, 2, 13, 1, 2, 1, 15, 2, 1, 11, 1, 10, 2, 1, 8, 5, 9, 4, 14, 2, 2]
YER034W	V	221846	222403	[221915, 221919, 221919, 221988, 222199, 222262, 222279, 222312, 222316]	[7, 3, 15, 5, 6, 5, 1, 13, 1]
EDC2	V	222639	223076	[222708, 222712, 222790, 222794, 222891, 222894, 222914, 222927, 223000, 223045]	[2, 14, 6, 1, 22, 2, 1, 3, 13, 4]
ARB1	V	223367	225199	[223413, 223417, 223489, 223621, 223796, 223834, 224253, 224316, 224442, 224567, 224571, 224909, 224913, 224938, 225006]	[2, 22, 17, 1, 7, 1, 9, 3, 13, 1, 16, 24, 4, 1, 18]
PHM8	V	225889	226854	[225892, 226107, 226119, 226328, 226333, 226399, 226403, 226435, 226440, 226504, 226508, 226608, 226613, 226775, 226832, 226837, 226854]	[3, 4, 1, 8, 4, 28, 3, 10, 1, 2, 9, 3, 10, 1, 4, 4, 27]
KRE29	V	226858	228252	[227851, 227855, 227994, 227998, 228029, 228100]	[17, 1, 28, 3, 1, 19]
FMP49	V	228451	228831	[]	[]
HVG1	V	228456	229205	[228980, 229019, 229130, 229135]	[4, 16, 21, 26]
YER039C-A	V	229263	229481	[229265, 229347, 229467]	[17, 20, 19]
GLN3	V	229795	231987	[229824, 229855, 229859, 230227, 230963, 231108, 231113, 231287, 231292, 231322, 231668, 231672, 231890, 231904, 231926]	[1, 6, 9, 3, 1, 8, 3, 6, 5, 3, 3, 6, 2, 1, 5]
YEN1	V	232461	234740	[232923, 233029, 233033, 233208, 233212, 233245, 233280, 233333, 233384, 233389, 233399, 233403, 233484, 233515, 233596, 233602, 233774, 233901, 233906, 234042, 234331, 234444]	[20, 30, 10, 1, 3, 1, 4, 1, 8, 18, 10, 1, 1, 3, 4, 8, 21, 1, 26, 62, 1, 3]
MXR1	V	234937	235491	[234970, 234974, 234981, 235001, 235233, 235238, 235241, 235460, 235464]	[1, 10, 1, 2, 7, 2, 10, 6, 5]
SAH1	V	235770	237119	[235774, 235902, 235906, 235909, 236241, 236246, 236330, 236349, 236354, 236481, 236485, 236690, 236694, 236727, 236859, 236862, 236949, 236953, 237032, 237035]	[2, 2, 3, 1, 5, 2, 11, 20, 1, 10, 15, 49, 47, 17, 8, 20, 20, 9, 3, 11]
ERG28	V	237570	238016	[237647, 237652, 237680, 237730]	[30, 8, 2, 6]
MEI4	V	238460	239774	[238551, 238579, 238583, 238844, 238847, 239096, 239135, 239138, 239239, 239772]	[6, 3, 4, 3, 3, 2, 1, 1, 2, 2]
ACA1	V	240032	241501	[240053, 240162, 240535, 240539, 240540, 240554, 240639, 240646, 240745, 240809, 240893, 240998, 241109, 241113, 241217, 241331]	[1, 2, 37, 2, 1, 1, 82, 10, 3, 2, 1, 1, 11, 5, 2, 4]
SPO73	V	243180	243611	[243401, 243499, 243597, 243603]	[10, 7, 3, 1]
YER046W-A	V	243700	244029	[243717, 243723, 243803, 243811, 243815, 243823, 243827, 243972, 243975, 243984, 243988]	[1, 4, 4, 14, 3, 10, 1, 1, 10, 10, 26]
SAP1	V	243810	246503	[243811, 243815, 243823, 243827, 243972, 243975, 243984, 243988, 244181, 244185, 244194, 244374, 244379, 244849, 244853, 244857, 244987, 244992, 245407, 245522, 245528, 245771, 245775, 245862]	[14, 3, 10, 1, 1, 10, 10, 26, 1, 5, 29, 3, 30, 2, 25, 1, 2, 3, 1, 7, 5, 3, 11, 7]
CAJ1	V	246982	248157	[247226, 247316, 247321, 247369, 247433, 247524, 247528, 247730, 247977]	[15, 1, 36, 9, 17, 3, 3, 1, 2]
ISD11	V	250718	251002	[250855, 250859, 250966]	[5, 1, 3]
TPA1	V	251728	253662	[251815, 251821, 251902, 251925, 251956, 252163, 252253, 252257, 252338, 253398, 253402, 253501, 253628, 253632]	[1, 16, 6, 23, 5, 5, 19, 3, 13, 8, 2, 1, 6, 14]
RSM18	V	253971	254387	[254261]	[1]
JHD1	V	254656	256134	[254662, 255056, 255157, 255170, 255253, 255257, 255304, 255310, 255349, 255354, 255438, 255784, 255788, 255922, 255926, 256039, 256043, 256120, 256124]	[1, 11, 16, 1, 1, 7, 2, 17, 17, 1, 16, 19, 4, 1, 3, 1, 6, 8, 1]
HOM3	V	256375	257958	[256467, 256588, 256593, 256752, 256753, 256756, 256789, 256829, 256834, 257172, 257501, 257544, 257897, 257956]	[45, 18, 74, 21, 1, 50, 2, 1, 48, 1, 1, 2, 5, 5]
PIC2	V	258737	259639	[258814, 258816, 258819, 258893, 258897, 258923, 258928, 259262, 259266]	[31, 4, 6, 4, 2, 1, 3, 1, 1]
YER053C-A	V	260933	261046	[]	[]
GIP2	V	262052	263698	[262053, 262054, 262057, 262058, 262072, 262077, 262198, 262203, 262238, 262245, 262296, 262297, 262302, 262377, 262421, 262457, 262656, 262663, 262717, 263022, 263067, 263129, 263611, 263615]	[8, 1, 23, 1, 14, 11, 1, 2, 20, 8, 1, 1, 55, 1, 14, 10, 1, 4, 4, 4, 1, 37, 9, 2]
HIS1	V	264892	265785	[264922, 264926, 264992, 265107, 265126, 265186, 265274, 265311, 265570, 265573]	[4, 17, 16, 26, 27, 1, 9, 31, 1, 9]
FCY2	V	266512	268113	[266628, 266793, 267163, 267368, 267423, 267438, 267485, 267490, 267494, 267776, 267840]	[1, 4, 9, 8, 1, 1, 3, 1, 25, 5, 1]
RPL34A	V	269423	270185	[269504, 269508, 269685, 269690, 270057, 270061, 270152]	[1, 2, 1, 4, 36, 3, 2]
HMF1	V	270737	271126	[270770, 270807, 270812, 271060]	[13, 14, 2, 20]
PET117	V	271768	272091	[271944]	[6]
PCL6	V	272624	273886	[273458, 273522, 273880, 273884, 273885]	[40, 1, 11, 1, 1]
FCY21	V	274567	276153	[274900, 275049, 275053, 275363, 275367, 275543, 275681, 275686, 275818, 275822, 275873, 276040, 276048]	[4, 17, 21, 2, 4, 1, 7, 1, 2, 10, 2, 1, 3]
FCY22	V	276572	278164	[276593, 276897, 276961, 276965, 277235, 277239, 277310, 277509, 277514, 277565, 277584, 277590, 277706, 277889, 278057]	[36, 1, 1, 2, 1, 5, 2, 16, 7, 1, 4, 26, 2, 7, 1]
CEM1	V	278298	279626	[278590, 278659, 278838, 278849, 278855, 278920, 279012, 279016, 279071, 279227, 279257, 279561, 279575]	[6, 7, 42, 16, 1, 4, 20, 49, 23, 3, 3, 2, 1]
GPP2	V	279930	280682	[279944, 280101, 280106, 280192, 280196]	[9, 13, 4, 1, 14]
THO1	V	281710	282366	[282099, 282107]	[2, 1]
VHR2	V	282705	284222	[283061, 283550, 283554, 283581, 283614]	[3, 6, 4, 2, 9]
ICL1	V	285241	286914	[285270, 285275, 285528, 285532, 285570, 285576, 285732, 285732, 285733, 285737, 285926, 285954, 285958, 286030, 286034, 286035, 286101, 286106, 286184, 286221, 286293, 286299, 286300, 286652, 286727]	[10, 3, 2, 10, 9, 2, 1, 2, 3, 37, 9, 22, 9, 17, 1, 1, 18, 4, 25, 47, 1, 10, 6, 1, 3]
RRT13	V	290242	290799	[290279, 290298, 290301, 290302, 290305, 290306, 290307, 290308, 290418, 290568, 290574, 290634]	[6, 5, 1, 18, 1, 14, 1, 2, 36, 3, 9, 15]
YER066C-A	V	291703	292203	[]	[]
RGI1	V	292066	292551	[292495]	[1]
YER067C-A	V	292240	292563	[292495]	[1]
MOT2	V	293050	294813	[293657, 293721, 293725, 293781, 293806, 293951, 294013, 294062, 294178, 294229, 294231, 294260, 294301, 294317, 294508]	[18, 3, 5, 1, 3, 6, 4, 12, 15, 9, 2, 6, 21, 12, 1]
YER068C-A	V	295301	295732	[295378, 295618, 295622, 295646, 295659, 295712, 295717]	[4, 18, 26, 1, 1, 3, 1]
ARG5,6	V	295410	298001	[295618, 295622, 295646, 295659, 295712, 295717, 295786, 296203, 296209, 296266, 296271, 296410, 296479, 296794, 296992, 296996, 296999, 297085, 297090, 297091, 297115, 297117, 297122, 297300, 297306, 297325, 297333, 297552, 297556, 297597, 297654, 297704, 297732, 297738, 297785, 297825, 297866, 297871]	[18, 26, 1, 1, 3, 1, 5, 31, 1, 8, 14, 9, 1, 1, 12, 1, 2, 13, 22, 1, 40, 1, 9, 1, 13, 5, 5, 1, 10, 10, 4, 1, 9, 16, 8, 16, 18, 1]
RNR1	V	298950	301616	[298994, 299137, 299141, 299146, 299201, 299247, 299250, 299252, 299297, 299321, 299615, 299619, 299862, 299866, 299954, 299967, 300360, 300365, 300405, 300409, 300495, 300500, 300501, 300574, 300577, 300696, 300754, 301045, 301068, 301222, 301574]	[3, 11, 32, 3, 1, 9, 1, 2, 35, 1, 20, 1, 10, 12, 3, 8, 16, 1, 14, 2, 15, 1, 37, 6, 17, 6, 4, 3, 18, 22, 4]
TDA2	V	301947	302327	[]	[]
VTC1	V	302806	303195	[302847, 303057]	[7, 1]
ALD5	V	304030	305592	[304218, 304828, 304937, 305540]	[1, 1, 1, 2]
RPS24A	V	306323	307196	[306681, 306692, 307139, 307143]	[7, 2, 3, 2]
YOS1	V	307653	308123	[307839, 307865]	[1, 2]
PTP3	V	308413	311199	[308457, 308463, 308668, 308967, 308968, 308971, 309184, 309190, 309218, 309224, 309348, 309772, 309777, 309925, 310018, 310022, 310131, 310135, 310284, 310339, 310821, 311066, 311100, 311103, 311106, 311114, 311117, 311154, 311197]	[4, 8, 3, 4, 3, 1, 3, 2, 2, 2, 4, 2, 1, 11, 6, 4, 5, 4, 25, 4, 5, 12, 15, 1, 9, 10, 6, 1, 27]
YER076C	V	312590	313498	[312608, 312798, 312951, 312955, 313157, 313178]	[1, 34, 1, 17, 1, 1]
YER076W-A	V	313390	313737	[313686]	[2]
MRX1	V	314534	316600	[314580, 314586, 314934, 314967, 315236, 315241, 315312, 315366, 315453, 315651, 315656, 315780, 315905, 316267, 316271, 316434, 316437, 316562]	[1, 3, 4, 1, 32, 4, 4, 3, 1, 3, 6, 2, 7, 4, 2, 10, 1, 24]
ICP55	V	316807	318342	[316857, 316862, 317177, 317276, 317345, 317348, 317555, 317559, 317611, 317617, 317683, 317695, 317971, 317976, 318199]	[4, 2, 3, 8, 1, 1, 15, 3, 1, 9, 20, 1, 12, 1, 4]
YER078W-A	V	318646	318810	[]	[]
YER079W	V	318920	319552	[319031, 319168, 319201, 319205, 319220, 319224, 319340, 319341, 319344]	[7, 3, 8, 10, 8, 23, 3, 34, 6]
YER079C-A	V	319902	320240	[319962, 319966, 320061, 320116, 320156]	[45, 47, 1, 10, 7]
AIM9	V	319963	321846	[319966, 320061, 320116, 320156, 320283, 320287, 320409, 320530, 320537, 320667, 320672, 320710, 320777, 320781, 320795, 320803, 320845, 320863, 320868, 321013, 321044, 321050, 321208, 321226, 321281, 321414, 321419, 321683]	[47, 1, 10, 7, 3, 10, 1, 1, 3, 1, 1, 1, 26, 1, 1, 1, 2, 2, 9, 1, 8, 10, 1, 36, 22, 17, 18, 1]
SER3	V	322686	324095	[322772, 322787, 322993, 323004, 323039, 323043, 323155, 323155, 323159, 323214, 323220, 323243, 323357, 323381, 323453, 323460, 323573, 323577, 323628, 323632, 324070, 324075]	[1, 21, 25, 33, 34, 3, 36, 1, 26, 13, 2, 4, 36, 20, 9, 23, 1, 3, 3, 3, 1, 2]
UTP7	V	324272	325936	[324601, 324606, 324828, 324832, 324862, 324866, 325069, 325075, 325148, 325151, 325152, 325214]	[1, 2, 6, 1, 13, 2, 31, 18, 42, 1, 13, 1]
GET2	V	326174	327031	[326231, 326443, 326605, 326630, 326634, 326671, 326684, 326688, 326723, 326771, 326776]	[4, 1, 22, 27, 2, 1, 4, 17, 29, 3, 35]
YER084W	V	327065	327451	[327068, 327108, 327295]	[32, 6, 2]
YER084W-A	V	327598	328110	[327601, 327720, 328059]	[2, 8, 1]
YER085C	V	327619	328140	[327720, 328059]	[8, 1]
ILV1	V	328477	330207	[328781, 328821, 328884, 328889, 329089, 329093, 329111, 329161, 329167, 329592, 329595, 329596, 329656, 329662, 329764, 329914, 329915, 329919, 330061, 330065, 330160, 330165]	[1, 34, 2, 3, 30, 1, 1, 1, 21, 84, 2, 2, 39, 3, 59, 22, 1, 45, 16, 1, 3, 34]
