Gene name	Chromosome	Start location	End location	Insertion locations	Reads per insertion location
CDC15	I	172211	175135	[172232, 172235, 172266, 172266, 172270, 172270, 172385, 172386, 172389, 172470, 172539, 172544, 172544, 172611, 172617, 172806, 172813, 172939, 172945, 172946, 173162, 173246, 173628, 173631, 173632, 173676, 173681, 173892, 173898, 173906, 174072, 174077, 174320, 174325, 174327, 174332, 174369, 174568, 174573, 175133]	[11, 2, 51, 2, 1, 14, 68, 1, 48, 1, 87, 3, 78, 21, 159, 33, 157, 100, 244, 1, 12, 36, 59, 1, 18, 2, 268, 3, 1, 26, 58, 8, 79, 13, 13, 16, 4, 1, 87, 5]
YAR019W-A	I	174998	175330	[175133, 175163, 175183, 175183, 175185, 175188, 175194, 175194, 175201, 175201, 175205, 175206, 175209, 175212, 175215, 175216, 175217, 175217, 175219, 175220, 175223, 175223, 175224, 175225, 175226, 175226, 175229, 175231, 175233, 175235, 175237, 175241, 175249, 175251, 175255, 175258, 175258, 175260, 175264, 175267, 175267, 175270, 175275, 175278, 175278, 175281, 175284, 175285, 175287, 175295, 175298, 175303, 175316, 175321, 175324]	[5, 16, 30, 57, 322, 344, 28, 47, 33, 191, 44, 13, 10, 50, 23, 1, 86, 266, 19, 33, 27, 180, 1, 31, 42, 15, 118, 837, 4, 162, 8, 49, 299, 142, 48, 125, 47, 411, 1, 83, 223, 25, 820, 10, 32, 46, 62, 80, 6, 99, 92, 127, 55, 30, 98]
PAU7	I	176856	177023	[176856, 176878, 176889, 176892, 176904, 176950, 176956, 176971, 177000, 177011, 177018]	[57, 85, 95, 1, 190, 208, 42, 38, 53, 8, 56]
YAR023C	I	179281	179820	[179287, 179295, 179309, 179330, 179330, 179337, 179342, 179405, 179413, 179464, 179468, 179490, 179494, 179574, 179580, 179588, 179609, 179615, 179628, 179638, 179642, 179655, 179669, 179690, 179730, 179731, 179734, 179735, 179736, 179741, 179783, 179786, 179800, 179815, 179819]	[140, 6, 3, 3, 29, 111, 12, 7, 109, 306, 206, 127, 2, 254, 90, 1, 14, 27, 985, 246, 1, 276, 59, 16, 1, 92, 1, 8, 49, 94, 414, 115, 88, 61, 72]
UIP3	I	183770	184477	[183770, 183772, 183773, 183783, 183808, 183825, 183829, 183838, 183859, 183932, 183942, 183949, 183949, 183954, 183960, 183973, 183974, 183974, 183978, 183979, 183979, 183980, 183982, 184007, 184019, 184038, 184039, 184040, 184041, 184043, 184043, 184050, 184107, 184117, 184123, 184128, 184132, 184136, 184152, 184188, 184193, 184193, 184199, 184202, 184266, 184302, 184315, 184325, 184335, 184340, 184345, 184376, 184383, 184389, 184404, 184459, 184475]	[1, 1, 137, 73, 441, 350, 288, 671, 5341, 73, 1, 10, 181, 1, 163, 1, 4, 3, 79, 38, 7, 105, 2, 79, 1, 41, 1, 2, 1, 35, 34, 6, 118, 113, 136, 127, 176, 79, 72, 39, 5, 24, 1, 1, 12, 3, 143, 100, 229, 1, 122, 7, 32, 66, 28, 88, 1]
YAR028W	I	184892	185596	[184918, 184924, 184932, 184945, 184952, 184970, 184985, 184991, 185042, 185043, 185043, 185044, 185046, 185089, 185096, 185100, 185103, 185116, 185119, 185123, 185143, 185149, 185149, 185151, 185153, 185156, 185163, 185175, 185179, 185191, 185195, 185201, 185208, 185210, 185211, 185214, 185233, 185240, 185254, 185254, 185282, 185291, 185299, 185300, 185301, 185303, 185304, 185306, 185314, 185329, 185351, 185355, 185417, 185421, 185427, 185446, 185451, 185455, 185490, 185494, 185586]	[176, 1, 103, 64, 114, 9, 91, 635, 2, 1, 4, 146, 237, 10, 128, 1, 7, 147, 21, 85, 53, 212, 301, 4, 279, 1, 1, 1, 111, 1, 67, 114, 219, 1, 1, 298, 23, 528, 89, 89, 116, 62, 93, 1, 2, 56, 1, 102, 30, 17, 22, 113, 1, 6, 47, 420, 142, 513, 1, 51, 2]
YAR029W	I	186321	186545	[186325, 186332, 186362, 186396, 186535]	[22, 1, 198, 15, 31]
YAR030C	I	186512	186853	[186535, 186551, 186554, 186572, 186587, 186588, 186588, 186672, 186692, 186718, 186723, 186737, 186741, 186782, 186790, 186827, 186833, 186843, 186846]	[31, 141, 1, 450, 23, 26, 36, 1, 1, 126, 8, 1, 1, 22, 27, 15, 36, 415, 1]
PRM9	I	186836	187732	[186843, 186846, 186874, 186878, 186914, 186916, 186927, 186930, 186933, 186936, 186941, 186946, 186950, 186957, 186968, 186973, 187003, 187022, 187026, 187034, 187044, 187099, 187103, 187107, 187110, 187126, 187132, 187133, 187137, 187147, 187156, 187195, 187208, 187210, 187248, 187252, 187255, 187255, 187267, 187286, 187291, 187291, 187296, 187299, 187305, 187311, 187322, 187324, 187330, 187350, 187432, 187435, 187438, 187526, 187534, 187553, 187591, 187594, 187615, 187623, 187637, 187641, 187649, 187666, 187704, 187710, 187721]	[415, 1, 329, 1, 285, 34, 103, 2, 39, 15, 1, 641, 92, 2, 100, 2, 11, 76, 53, 263, 52, 50, 2, 1, 119, 117, 138, 50, 85, 118, 76, 137, 158, 88, 228, 76, 1, 133, 60, 72, 14, 26, 2, 5, 105, 356, 4, 92, 2, 84, 1, 29, 334, 6, 18, 6, 2, 20, 140, 74, 2, 7, 13, 174, 9, 2, 33]
MST28	I	188107	188811	[188118, 188146, 188163, 188191, 188191, 188196, 188229, 188233, 188237, 188254, 188259, 188260, 188264, 188326, 188381, 188392, 188406, 188419, 188434, 188461, 188487, 188491, 188502, 188506, 188523, 188524, 188528, 188531, 188534, 188536, 188554, 188555, 188558, 188564, 188566, 188569, 188574, 188588, 188593, 188602, 188606, 188607, 188614, 188614, 188621, 188634, 188660, 188667, 188671, 188671, 188672, 188675, 188682, 188687, 188691, 188701, 188705, 188708, 188724, 188728, 188730, 188733, 188736, 188736, 188740, 188741, 188744, 188745, 188746, 188747, 188758, 188761, 188765, 188768, 188768, 188771, 188772, 188774, 188774, 188777, 188777, 188786, 188802, 188805, 188806, 188809]	[1, 20, 30, 14, 1, 310, 34, 73, 2, 3, 18, 1, 44, 230, 12, 22, 64, 87, 36, 130, 34, 16, 6, 43, 23, 1, 80, 22, 57, 6, 58, 2, 318, 17, 1, 39, 52, 262, 16, 15, 133, 13, 1, 263, 17, 5, 21, 159, 52, 84, 1, 1, 8, 112, 1, 34, 1, 115, 20, 54, 243, 49, 9, 185, 59, 43, 243, 27, 18, 23, 1, 270, 126, 38, 2, 56, 139, 81, 2, 38, 258, 735, 32, 302, 2, 150]
YAT1	I	190193	192256	[190204, 190212, 190214, 190215, 190216, 190216, 190217, 190219, 190220, 190220, 190226, 190227, 190228, 190230, 190235, 190239, 190239, 190245, 190248, 190250, 190253, 190256, 190261, 190262, 190265, 190269, 190272, 190281, 190288, 190304, 190312, 190320, 190328, 190331, 190342, 190365, 190388, 190396, 190398, 190399, 190400, 190401, 190407, 190407, 190414, 190425, 190426, 190432, 190436, 190448, 190451, 190451, 190456, 190471, 190482, 190486, 190490, 190493, 190497, 190498, 190500, 190500, 190505, 190514, 190517, 190520, 190524, 190526, 190530, 190533, 190537, 190544, 190552, 190563, 190567, 190568, 190576, 190582, 190586, 190593, 190595, 190603, 190609, 190610, 190614, 190618, 190625, 190629, 190636, 190643, 190656, 190670, 190691, 190694, 190694, 190696, 190705, 190707, 190708, 190710, 190715, 190733, 190741, 190742, 190760, 190764, 190789, 190799, 190809, 190836, 190840, 190860, 190867, 190892, 190910, 190922, 190924, 190929, 190935, 190939, 190942, 190945, 190951, 190953, 190958, 190968, 190980, 190983, 190991, 190997, 191000, 191005, 191008, 191014, 191018, 191028, 191029, 191041, 191047, 191050, 191054, 191059, 191064, 191068, 191069, 191072, 191075, 191077, 191084, 191091, 191093, 191101, 191107, 191114, 191119, 191141, 191168, 191169, 191179, 191184, 191188, 191194, 191197, 191198, 191203, 191232, 191234, 191235, 191236, 191244, 191245, 191249, 191257, 191261, 191262, 191272, 191276, 191279, 191282, 191284, 191287, 191291, 191297, 191301, 191305, 191307, 191314, 191317, 191320, 191337, 191338, 191342, 191350, 191351, 191351, 191353, 191356, 191362, 191366, 191370, 191372, 191373, 191380, 191382, 191384, 191388, 191398, 191401, 191406, 191407, 191409, 191414, 191416, 191421, 191423, 191430, 191434, 191435, 191440, 191445, 191449, 191454, 191456, 191462, 191466, 191473, 191474, 191480, 191485, 191490, 191501, 191507, 191512, 191525, 191529, 191538, 191545, 191548, 191552, 191552, 191554, 191554, 191556, 191561, 191565, 191568, 191569, 191570, 191573, 191573, 191575, 191580, 191584, 191586, 191587, 191594, 191597, 191604, 191608, 191608, 191615, 191622, 191624, 191624, 191629, 191629, 191631, 191633, 191634, 191637, 191639, 191639, 191643, 191643, 191644, 191646, 191647, 191647, 191656, 191659, 191667, 191667, 191669, 191675, 191677, 191690, 191696, 191698, 191704, 191712, 191723, 191727, 191729, 191731, 191734, 191735, 191740, 191747, 191756, 191765, 191773, 191777, 191790, 191792, 191796, 191800, 191810, 191821, 191823, 191831, 191834, 191844, 191845, 191848, 191854, 191864, 191868, 191884, 191887, 191895, 191900, 191916, 191923, 191923, 191925, 191926, 191928, 191930, 191935, 191941, 191944, 191946, 191947, 191948, 191952, 191954, 191957, 191962, 191967, 191970, 191975, 191977, 191977, 191981, 191985, 191990, 191993, 191997, 191998, 192014, 192016, 192018, 192023, 192026, 192029, 192031, 192033, 192034, 192034, 192035, 192035, 192036, 192038, 192041, 192044, 192044, 192047, 192050, 192052, 192053, 192054, 192055, 192055, 192058, 192063, 192063, 192066, 192066, 192071, 192075, 192076, 192077, 192078, 192081, 192085, 192092, 192093, 192094, 192095, 192096, 192098, 192109, 192114, 192117, 192124, 192128, 192132, 192140, 192141, 192146, 192151, 192152, 192152, 192155, 192160, 192161, 192164, 192168, 192172, 192181, 192183, 192184, 192188, 192194, 192200, 192202, 192202, 192205, 192206, 192212, 192215, 192221, 192222, 192225, 192232, 192244]	[3, 13, 6, 3, 9, 31, 13, 36, 12, 17, 18, 21, 3, 10, 36, 5, 11, 1, 10, 5, 22, 41, 2, 8, 11, 17, 9, 15, 30, 8, 1, 5, 42, 1, 2, 13, 14, 21, 2, 14, 7, 11, 20, 1, 4, 14, 14, 5, 43, 16, 13, 3, 2, 3, 15, 55, 3, 11, 12, 1, 3, 1, 23, 46, 1, 89, 87, 4, 4, 3, 6, 217, 142, 4, 4, 3, 64, 1, 47, 73, 4, 59, 3, 20, 62, 29, 416, 1, 192, 3, 620, 173, 120, 25, 1, 3, 1, 51, 1, 26, 3, 72, 1, 17, 106, 1, 3, 2, 59, 159, 328, 33, 30, 10, 28, 65, 68, 41, 79, 54, 198, 20, 59, 12, 295, 110, 142, 7, 71, 22, 1123, 32, 270, 5, 22, 3, 123, 20, 1, 101, 28, 81, 39, 135, 4, 1, 41, 14, 72, 78, 1, 2, 26, 92, 4, 10, 57, 1, 1, 80, 1, 64, 61, 4, 4, 63, 56, 43, 79, 13, 40, 37, 7, 4, 100, 104, 8, 29, 17, 126, 3, 11, 2, 14, 12, 43, 6, 42, 60, 42, 1, 394, 20, 70, 15, 18, 2, 90, 47, 12, 91, 14, 9, 47, 57, 41, 140, 18, 184, 9, 41, 2, 247, 1, 36, 116, 181, 55, 176, 7, 16, 32, 2, 44, 10, 2, 29, 26, 86, 90, 1, 137, 5, 23, 143, 264, 61, 111, 88, 3, 17, 12, 83, 77, 46, 7, 157, 90, 345, 9, 77, 389, 10, 53, 210, 514, 9, 131, 5, 62, 173, 4, 8, 44, 3, 19, 7, 17, 1, 75, 8, 244, 11, 13, 7, 23, 1, 1, 36, 461, 82, 129, 322, 34, 649, 360, 78, 448, 163, 4, 243, 20, 1, 229, 224, 32, 96, 145, 113, 64, 10, 40, 73, 39, 33, 2, 89, 103, 3, 45, 8, 8, 52, 1, 56, 52, 293, 14, 33, 6, 44, 34, 55, 1, 487, 87, 212, 15, 128, 17, 7, 19, 33, 172, 182, 13, 165, 1, 11, 188, 108, 244, 16, 70, 47, 39, 11, 62, 132, 101, 38, 59, 63, 51, 9, 404, 1, 12, 303, 1, 154, 16, 22, 819, 107, 180, 439, 177, 68, 454, 62, 116, 98, 6, 698, 3, 411, 51, 104, 7, 316, 8, 35, 200, 100, 1, 1, 2, 2, 78, 120, 1, 159, 6, 13, 77, 137, 77, 513, 78, 89, 178, 70, 1, 240, 238, 227, 164, 23, 32, 27, 62, 74, 5, 148, 2, 265, 54, 16, 14, 26, 23, 15, 3, 33, 104]
YAR035C-A	I	192337	192417	[192337, 192343, 192356, 192366, 192371, 192374, 192376, 192378, 192382, 192388, 192391, 192391, 192402, 192405, 192406, 192413]	[26, 104, 89, 148, 279, 55, 70, 9, 121, 75, 29, 47, 67, 24, 116, 31]
SWH1	I	192619	196185	[192622, 192622, 192631, 192635, 192667, 192671, 192677, 192689, 192700, 192708, 192710, 192711, 192713, 192718, 192720, 192723, 192723, 192733, 192735, 192744, 192749, 192753, 192784, 192810, 192814, 192844, 192847, 192854, 192861, 192869, 192874, 192883, 192886, 192899, 192899, 192902, 192955, 193029, 193039, 193061, 193075, 193197, 193200, 193206, 193239, 193251, 193254, 193255, 193368, 193371, 193372, 193501, 193524, 193564, 193568, 193605, 193609, 193664, 193678, 193686, 193713, 193810, 193824, 193825, 193832, 193858, 193920, 193925, 193979, 194121, 194152, 194165, 194203, 194218, 194254, 194300, 194306, 194310, 194319, 194381, 194472, 194518, 194520, 194521, 194523, 194560, 194677, 194679, 194682, 194773, 194797, 194814, 194839, 194863, 194870, 194895, 194900, 194903, 194941, 194946, 195074, 195148, 195175, 195198, 195204, 195225, 195242, 195278, 195320, 195376, 195402, 195460, 195464, 195476, 195517, 195637, 195643, 195652, 195665, 195692, 195703, 195704, 195730, 195736, 195747, 195792, 195799, 195804, 195817, 195851, 195858, 195903, 195916, 195949, 195954, 195958, 195974, 195982, 196025, 196030, 196085, 196090, 196101, 196127, 196153, 196158]	[2, 6, 12, 6, 1, 500, 82, 1, 55, 412, 4, 7, 1, 94, 54, 1, 1, 51, 37, 53, 88, 23, 13, 7, 22, 7, 46, 64, 3, 19, 173, 1, 755, 41, 171, 40, 76, 56, 15, 37, 164, 96, 44, 29, 47, 22, 1, 7, 93, 1, 2, 112, 96, 11, 74, 16, 1, 35, 158, 15, 1, 44, 76, 30, 39, 5, 4, 7, 3, 90, 421, 2, 10, 4, 12, 8, 32, 86, 106, 22, 39, 114, 1, 1, 38, 24, 85, 221, 84, 26, 58, 1, 25, 158, 1, 67, 9, 4, 1, 51, 44, 122, 37, 86, 1, 17, 68, 101, 76, 92, 75, 1, 1, 10, 192, 4, 64, 191, 13, 16, 226, 4, 33, 21, 13, 7, 50, 223, 1, 39, 4, 16, 46, 2, 5, 1, 38, 140, 442, 18, 1, 96, 88, 58, 47, 8]
YAR047C	I	201467	201787	[]	[]
FLO1	I	203403	208016	[203414, 203416, 203419, 203428, 203436, 203446, 203472, 203479, 203493, 203593, 203639, 203664, 203680, 203689, 203712, 203748, 203770, 203783, 203785, 203805, 203813, 203829, 203831, 203834, 203842, 203859, 203871, 203913, 203926, 203930, 203948, 204019, 204051, 204057, 204125, 204137, 204165, 204247, 204259, 204306, 204309, 204313, 204338, 204361, 204374, 204377, 204386, 204427, 204430, 204470, 204481, 204488, 204526, 204537, 204569, 204584, 204672, 204704, 204711, 204719, 204804, 204807, 204839, 204854, 205163, 205201, 205218, 205248, 205298, 205353, 205433, 205662, 205670, 205674, 205680, 205686, 205689, 205695, 205699, 205732, 205732, 205733, 205733, 205734, 205734, 205735, 205736, 205737, 205737, 205749, 205758, 205760, 205769, 205772, 205774, 205775, 205776, 205779, 205788, 205791, 205798, 205799, 205802, 205803, 205810, 205814, 205816, 205821, 205826, 205835, 205836, 205838, 205845, 205853, 205862, 205871, 205883, 205903, 205977, 206002, 206006, 206024, 206042, 206053, 206061, 206064, 206068, 206075, 206079, 206099, 206111, 206114, 206117, 206120, 206126, 206132, 206141, 206247, 206272, 206276, 206277, 206277, 206280, 206286, 206290, 206296, 206300, 206309, 206312, 206314, 206315, 206318, 206320, 206325, 206328, 206329, 206334, 206342, 206345, 206349, 206351, 206354, 206355, 206358, 206358, 206369, 206375, 206378, 206379, 206382, 206388, 206392, 206395, 206397, 206399, 206402, 206405, 206405, 206406, 206406, 206407, 206407, 206408, 206408, 206409, 206409, 206411, 206411, 206412, 206412, 206418, 206430, 206439, 206444, 206447, 206449, 206454, 206457, 206458, 206459, 206463, 206466, 206473, 206474, 206478, 206478, 206485, 206491, 206492, 206496, 206498, 206501, 206504, 206510, 206511, 206517, 206520, 206528, 206537, 206540, 206542, 206546, 206558, 206574, 206582, 206593, 206680, 206700, 206705, 206708, 206787, 206998, 207037, 207081, 207086, 207116, 207121, 207189, 207193, 207207, 207214, 207218, 207222, 207222, 207225, 207242, 207250, 207303, 207336, 207424, 207453, 207527, 207561, 207566, 207587, 207590, 207598, 207601, 207739, 207745, 207753, 207758, 207758, 207761, 207764, 207769, 207770, 207771, 207784, 207787, 207788, 207793, 207798, 207806, 207817, 207837, 207840, 207845, 207857, 207889, 207924, 207930, 207933, 207939, 207961, 207965, 207971, 207972, 207980, 208003]	[3, 108, 156, 29, 4, 105, 5, 4, 11, 3, 21, 92, 53, 7, 7, 14, 6, 2, 17, 5, 40, 1, 201, 1, 12, 4, 1, 1, 5, 32, 5, 8, 7, 1, 5, 100, 1, 44, 1, 2, 149, 2, 25, 1, 24, 51, 243, 79, 2, 204, 101, 137, 1, 75, 1, 22, 57, 3, 2, 26, 1, 65, 3, 30, 8, 1, 1, 1, 8, 1, 11, 16, 71, 28, 2, 1, 1, 29, 151, 592, 2, 1, 1, 1, 3, 7, 381, 30, 134, 585, 1, 51, 74, 1, 506, 33, 1, 2, 165, 31, 34, 64, 73, 145, 1, 21, 10, 3, 1, 1, 1, 1, 17, 75, 19, 757, 32, 3, 3, 2, 94, 2, 7, 1, 6, 9, 2, 1, 3, 1, 173, 1, 1, 1, 12, 4, 1, 1, 746, 79, 23, 8, 11, 3, 70, 281, 21, 99, 1, 109, 116, 84, 41, 21, 406, 1, 1295, 2, 65, 70, 1, 58, 32, 8, 135, 285, 1, 86, 1, 2, 6, 1, 154, 1, 161, 407, 98, 52, 66, 144, 1041, 106, 3, 2, 39, 2, 7, 471, 1, 156, 25, 1703, 101, 2, 221, 510, 1, 340, 1, 65, 22, 36, 38, 79, 116, 23, 50, 13, 225, 4, 3, 237, 1, 17, 1, 134, 17, 95, 22, 42, 5, 729, 25, 59, 23, 5, 134, 101, 24, 44, 344, 117, 56, 2, 9, 7, 1, 53, 3, 2, 25, 1, 187, 1, 3, 40, 2, 95, 2, 1, 17, 4, 1, 80, 236, 5, 1, 121, 274, 144, 25, 174, 1, 150, 38, 252, 24, 1, 1, 103, 1, 50, 82, 25, 40, 27, 14, 29, 132, 19, 10, 4, 2, 1, 1, 1, 2, 55, 1, 52]
YAR053W	I	208367	208663	[208531, 208621, 208659]	[100, 1, 35]
YAR060C	I	217157	217492	[217180, 217183, 217187, 217189, 217193, 217206, 217210, 217224, 217227, 217241, 217273, 217279, 217280, 217356, 217427, 217466, 217468, 217486, 217489]	[11, 1, 8, 6, 152, 21, 77, 10, 45, 7, 4, 1, 2, 51, 22, 1, 8, 132, 1]
YAR064W	I	220198	220497	[220203, 220228, 220233, 220240, 220240, 220245, 220246, 220249, 220257, 220261, 220267, 220273, 220278, 220280, 220282, 220288, 220293, 220294, 220295, 220310, 220318, 220318, 220334, 220340, 220345, 220348, 220349, 220353, 220357, 220377, 220385, 220390, 220392, 220396, 220404, 220408, 220414, 220423, 220428, 220434, 220446, 220497]	[2, 16, 4, 31, 2, 1, 129, 4, 49, 2, 3, 78, 9, 5, 1, 4, 39, 8, 63, 2, 82, 6, 63, 3, 18, 17, 425, 1, 1, 2, 2, 1, 71, 16, 4, 33, 26, 1, 22, 110, 3, 23]
YAR066W	I	221049	221660	[221053, 221081, 221084, 221124, 221133, 221148, 221191, 221234, 221259, 221259, 221262, 221263, 221365, 221416, 221516, 221563, 221579, 221639]	[67, 32, 35, 3, 9, 6, 38, 51, 55, 2, 3, 21, 160, 25, 1, 34, 3, 31]
YAR068W	I	222406	222891	[222426, 222487, 222542, 222554, 222584, 222588, 222595, 222711, 222720, 222722, 222738, 222740, 222747, 222751, 222754, 222775, 222782, 222786, 222849, 222889]	[2, 143, 29, 3, 91, 1, 1, 3, 4, 16, 5, 23, 3, 13, 9, 55, 1, 1, 6, 10]
YAR069C	I	224011	224304	[224027, 224032, 224033, 224035, 224035, 224038, 224038, 224039, 224043, 224044, 224049, 224053, 224054, 224054, 224058, 224059, 224149, 224160, 224180, 224187, 224190, 224191, 224192, 224193, 224205, 224209, 224222, 224231, 224234, 224243, 224248, 224292, 224298]	[29, 51, 71, 20, 11, 34, 23, 1, 44, 16, 400, 204, 2, 68, 160, 25, 111, 6, 37, 62, 1, 18, 3, 8, 1, 50, 8, 1, 228, 19, 169, 13, 18]
YAR070C	I	224563	224862	[224572, 224653, 224671, 224674, 224686, 224689, 224702, 224707, 224719, 224846, 224849, 224862]	[3, 154, 9, 85, 2, 2, 37, 226, 11, 32, 40, 25]
PHO11	I	225460	226863	[225468, 225469, 225472, 225480, 225500, 225501, 225516, 225563, 225587, 225596, 225596, 225607, 225630, 225692, 225731, 225761, 225815, 225837, 225893, 225896, 225911, 225933, 225936, 225937, 225982, 225988, 225990, 225992, 225992, 225997, 226105, 226112, 226113, 226163, 226203, 226240, 226244, 226245, 226252, 226303, 226309, 226328, 226337, 226351, 226379, 226382, 226392, 226396, 226433, 226442, 226459, 226495, 226500, 226518, 226544, 226549, 226560, 226575, 226615, 226640, 226694, 226699, 226751, 226784, 226827, 226831]	[12, 3, 2, 9, 1, 24, 3, 31, 84, 162, 4, 118, 2, 41, 8, 903, 21, 9, 356, 2, 20, 206, 1, 24, 34, 50, 1, 1, 158, 9, 17, 1, 35, 30, 121, 105, 1, 15, 1, 108, 121, 53, 44, 1, 51, 1, 2, 10, 130, 101, 92, 1, 140, 22, 7, 1, 3, 96, 14, 6, 1, 200, 3, 56, 78, 27]
IMD1	I	227742	228953	[227798, 227931, 227978, 228067, 228071, 228103, 228122, 228157, 228162, 228253, 228288, 228289, 228290, 228294, 228310, 228338, 228608, 228666, 228760, 228765, 228768, 228832, 228836, 228934]	[1, 1, 43, 56, 1, 34, 16, 165, 24, 14, 1, 2, 32, 125, 2, 5, 22, 85, 140, 84, 1, 1, 20, 2]
YAR075W	I	228844	229317	[228934, 229019, 229067, 229084, 229102]	[2, 22, 1, 73, 3]
YBL113C	II	280	2658	[284, 292, 301, 303, 309, 316, 321, 325, 333, 335, 338, 339, 342, 344, 346, 349, 353, 353, 354, 354, 356, 357, 361, 372, 375, 376, 379, 385, 389, 434, 479, 508, 516, 525, 527, 528, 531, 535, 538, 545, 548, 550, 553, 554, 555, 571, 572, 572, 575, 593, 597, 603, 604, 606, 606, 608, 609, 611, 611, 612, 623, 628, 630, 633, 638, 640, 641, 642, 648, 649, 653, 654, 654, 655, 662, 665, 668, 672, 673, 675, 675, 676, 676, 678, 680, 682, 683, 684, 685, 688, 688, 689, 691, 697, 699, 700, 701, 701, 702, 702, 703, 705, 708, 708, 709, 710, 717, 720, 750, 751, 754, 762, 765, 771, 780, 788, 799, 807, 814, 818, 821, 822, 827, 827, 830, 834, 836, 840, 846, 851, 854, 854, 858, 866, 866, 877, 881, 885, 885, 886, 892, 892, 896, 906, 912, 916, 919, 920, 921, 929, 934, 956, 957, 959, 962, 964, 970, 970, 974, 977, 980, 993, 996, 998, 1002, 1006, 1009, 1011, 1011, 1013, 1049, 1061, 1074, 1094, 1133, 1142, 1147, 1212, 1243, 1246, 1250, 1312, 1316, 1360, 1418, 1425, 1428, 1429, 1449, 1452, 1461, 1468, 1477, 1483, 1489, 1501, 1502, 1511, 1513, 1516, 1526, 1531, 1561, 1567, 1570, 1571, 1574, 1579, 1581, 1600, 1610, 1655, 1689, 1729, 1745, 1756, 1768, 1792, 1834, 1849, 1859, 1861, 1862, 1870, 1877, 1881, 1942, 1948, 2029, 2033, 2044, 2071, 2080, 2083, 2101, 2105, 2116, 2143, 2152, 2155, 2173, 2177, 2188, 2218, 2225, 2230, 2244, 2281, 2285, 2288, 2296, 2299, 2324, 2332, 2362, 2369, 2375, 2379, 2396, 2410, 2421, 2432, 2455, 2468, 2477, 2490, 2515, 2515, 2521, 2526, 2540, 2558, 2574, 2580, 2584, 2593, 2604, 2613, 2617, 2619, 2623, 2657]	[31, 11, 12, 3, 5, 3, 16, 94, 6, 45, 3, 9, 16, 17, 7, 20, 51, 2, 6, 13, 11, 2, 13, 2, 2, 2, 2, 25, 10, 1, 6, 29, 81, 59, 1, 4, 2, 54, 30, 52, 5, 4, 10, 11, 2, 1, 2, 6, 8, 44, 2, 13, 6, 10, 4, 3, 8, 13, 4, 3, 2, 17, 1, 1, 3, 19, 2, 17, 20, 15, 6, 9, 4, 1, 28, 7, 2, 2, 2, 4, 5, 1, 3, 3, 4, 5, 4, 3, 9, 6, 3, 33, 33, 42, 3, 1, 5, 17, 24, 4, 35, 58, 1, 12, 8, 13, 4, 2, 20, 5, 5, 11, 9, 9, 17, 12, 25, 12, 3, 30, 11, 3, 60, 19, 11, 17, 12, 48, 3, 13, 1, 1, 17, 4, 7, 106, 37, 2, 3, 3, 71, 21, 80, 2, 5, 1, 2, 2, 5, 1, 2, 2, 1, 18, 24, 6, 13, 17, 1, 10, 5, 28, 39, 32, 23, 1, 129, 20, 60, 9, 50, 125, 40, 7, 1, 1, 73, 2, 17, 1, 52, 4, 8, 9, 2, 1, 1, 1, 3, 1, 7, 1, 3, 1, 2, 5, 3, 1, 2, 2, 6, 2, 3, 3, 1, 2, 5, 1, 12, 9, 3, 10, 1, 1, 3, 1, 16, 4, 1, 1, 8, 1, 12, 1, 1, 1, 4, 8, 10, 15, 20, 14, 1, 15, 10, 14, 26, 26, 1, 15, 12, 12, 23, 10, 1, 4, 1, 1, 2, 72, 26, 1, 2, 2, 1, 16, 17, 1, 2, 1, 201, 22, 42, 8, 31, 8, 19, 1, 126, 179, 8, 1, 3, 47, 16, 1, 89, 1, 2, 7, 96, 4]
YBL113W-A	II	646	1128	[648, 649, 653, 654, 654, 655, 662, 665, 668, 672, 673, 675, 675, 676, 676, 678, 680, 682, 683, 684, 685, 688, 688, 689, 691, 697, 699, 700, 701, 701, 702, 702, 703, 705, 708, 708, 709, 710, 717, 720, 750, 751, 754, 762, 765, 771, 780, 788, 799, 807, 814, 818, 821, 822, 827, 827, 830, 834, 836, 840, 846, 851, 854, 854, 858, 866, 866, 877, 881, 885, 885, 886, 892, 892, 896, 906, 912, 916, 919, 920, 921, 929, 934, 956, 957, 959, 962, 964, 970, 970, 974, 977, 980, 993, 996, 998, 1002, 1006, 1009, 1011, 1011, 1013, 1049, 1061, 1074, 1094]	[20, 15, 6, 9, 4, 1, 28, 7, 2, 2, 2, 4, 5, 1, 3, 3, 4, 5, 4, 3, 9, 6, 3, 33, 33, 42, 3, 1, 5, 17, 24, 4, 35, 58, 1, 12, 8, 13, 4, 2, 20, 5, 5, 11, 9, 9, 17, 12, 25, 12, 3, 30, 11, 3, 60, 19, 11, 17, 12, 48, 3, 13, 1, 1, 17, 4, 7, 106, 37, 2, 3, 3, 71, 21, 80, 2, 5, 1, 2, 2, 5, 1, 2, 2, 1, 18, 24, 6, 13, 17, 1, 10, 5, 28, 39, 32, 23, 1, 129, 20, 60, 9, 50, 125, 40, 7]
